index,Test Set,Expected,Actual,English-Latin1,French_Francais-Latin1,Spanish-Latin1,Italian-Latin1,German_Deutsch-Latin1
4-English-Latin1,join,English-Latin1,Spanish-Latin1,0.31776885416184636,0.3120690988883632,0.3293499466598291,0.23802499786464715,0.3137672764313061
4-French_Francais-Latin1,âge,French_Francais-Latin1,German_Deutsch-Latin1,0.3781914893617021,0.36787113408930405,0.32818492329817833,0.36305811226850004,0.39994908135152035
4-Spanish-Latin1,informaciones,Spanish-Latin1,French_Francais-Latin1,0.20944367713088227,0.20343411503489392,0.21861009450547128,0.17659713923491882,0.15644095517691656
4-Italian-Latin1,venga,Italian-Latin1,German_Deutsch-Latin1,0.3035350552099669,0.33854496067440026,0.32166625967132306,0.3208422692191308,0.34877549562006593
4-German_Deutsch-Latin1,verlassen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.29017108747374315,0.25687439585394617,0.20309813827659542,0.23007302590712522,0.21163811570263663
5-English-Latin1,constitution,English-Latin1,French_Francais-Latin1,0.2426066978310259,0.25572990176335836,0.1916604411659813,0.21475391973536637,0.18975152320355104
5-French_Francais-Latin1,volonté,French_Francais-Latin1,Italian-Latin1,0.2849046926795775,0.18752085124298096,0.2144217862958432,0.3362505953230926,0.21149476163200606
5-Spanish-Latin1,pruebe,Spanish-Latin1,German_Deutsch-Latin1,0.2580704542865514,0.3120875973558969,0.29615799087452827,0.3117434012858213,0.3465649253156961
5-Italian-Latin1,ultima,Italian-Latin1,Spanish-Latin1,0.24733383383535168,0.22013924012849934,0.2270061648311171,0.2692613374030116,0.2067620739674533
5-German_Deutsch-Latin1,einer,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2997084822779358,0.26853781942377136,0.25309156518164544,0.26263331387493716,0.25849306470643096
6-English-Latin1,discrimination,English-Latin1,Italian-Latin1,0.19514007757321444,0.188076056617231,0.1790418994133088,0.20801536188079844,0.19012803247649637
6-French_Francais-Latin1,naissent,French_Francais-Latin1,French_Francais-Latin1,0.23705920742285536,0.19351242974354504,0.18729878943187994,0.1928202160406836,0.21677681551713623
6-Spanish-Latin1,sociedad,Spanish-Latin1,Spanish-Latin1,0.23344960024132558,0.21903739648967868,0.16648813458135384,0.18208470235565566,0.1929242651132474
6-Italian-Latin1,residenza,Italian-Latin1,Spanish-Latin1,0.25642953569634586,0.23757756057188564,0.22322154769687647,0.30575071808594356,0.20358045779543726
6-German_Deutsch-Latin1,Wohl,German_Deutsch-Latin1,English-Latin1,0.264237717317566,0.3022372449237694,0.23596491228070177,0.24823506055191583,0.2306772908366534
7-English-Latin1,found,English-Latin1,German_Deutsch-Latin1,0.33150718248442806,0.2958336261589254,0.24341580109824415,0.27839849332007266,0.34169953102388023
7-French_Francais-Latin1,l,French_Francais-Latin1,Spanish-Latin1,0.5691716854324866,0.6626038119137241,0.6692536487210805,0.6063961973886632,0.5592665292635849
7-Spanish-Latin1,pensamiento,Spanish-Latin1,Spanish-Latin1,0.2355551740872567,0.1804818781900398,0.1876725116238609,0.21525475071808217,0.17702606612893254
7-Italian-Latin1,soggetto,Italian-Latin1,Italian-Latin1,0.22823005770582197,0.17094904661197194,0.1754048523724393,0.20306154331208248,0.18710454157549228
7-German_Deutsch-Latin1,volle,German_Deutsch-Latin1,French_Francais-Latin1,0.2922849170422756,0.2895434760528331,0.3375195991260347,0.27031063758953994,0.32443281510061195
8-English-Latin1,medical,English-Latin1,Italian-Latin1,0.2683562862244335,0.2377111361936459,0.2399453284111422,0.28982027798397486,0.23929754220866115
8-French_Francais-Latin1,placés,French_Francais-Latin1,French_Francais-Latin1,0.2771460404842062,0.24577803874387794,0.2693376819453498,0.18279619184069706,0.1800580191899986
8-Spanish-Latin1,humano,Spanish-Latin1,Spanish-Latin1,0.2708154656508599,0.25101555498464206,0.2078908474668412,0.26352105224387773,0.20057767559961012
8-Italian-Latin1,mezzi,Italian-Latin1,Italian-Latin1,0.37957773396291955,0.21294691315941525,0.24396958427436796,0.21282656319368595,0.25020463140308785
8-German_Deutsch-Latin1,vom,German_Deutsch-Latin1,German_Deutsch-Latin1,0.33527160475165557,0.3092672452374886,0.310423373190136,0.3203628526215694,0.3035727110163176
9-English-Latin1,has,English-Latin1,French_Francais-Latin1,0.38514240521027493,0.4421249224703172,0.4075129341231251,0.3761413473254416,0.3633304958653392
9-French_Francais-Latin1,marier,French_Francais-Latin1,German_Deutsch-Latin1,0.22766086024162546,0.25549940912118363,0.257844404447986,0.2576075141865128,0.28334504403865585
9-Spanish-Latin1,cambiar,Spanish-Latin1,Spanish-Latin1,0.2302692390796156,0.1927796041037506,0.2004944512444754,0.20904538181660245,0.19055945191971546
9-Italian-Latin1,costituisse,Italian-Latin1,Italian-Latin1,0.21461953991202543,0.18756767102038185,0.20316992083404686,0.18288013404689277,0.1521100069980107
9-German_Deutsch-Latin1,das,German_Deutsch-Latin1,Spanish-Latin1,0.30752425181906096,0.4046593387867939,0.44277093741427737,0.4542762799145547,0.3150245144883117
10-English-Latin1,determination,English-Latin1,German_Deutsch-Latin1,0.21394664216579576,0.23356011811737454,0.2266655765656793,0.19396568964361838,0.23417056125845623
10-French_Francais-Latin1,à,French_Francais-Latin1,Italian-Latin1,0.5,0.5,0.5,1.0,0.5
10-Spanish-Latin1,nacen,Spanish-Latin1,Spanish-Latin1,0.2864053810418508,0.2754028029937991,0.2638324451642399,0.23735011144875015,0.2719451119778044
10-Italian-Latin1,tenuto,Italian-Latin1,Italian-Latin1,0.2922751652227334,0.2417215713137881,0.21769043764744375,0.287548060524577,0.21226197380880543
10-German_Deutsch-Latin1,Gericht,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4251362667600785,0.24030343207790134,0.2340221299979537,0.19094004962569078,0.21367190204461617
11-English-Latin1,had,English-Latin1,Italian-Latin1,0.38776517654592013,0.3254497176766463,0.3321474157278752,0.3957062363891081,0.3583904828393929
11-French_Francais-Latin1,cette,French_Francais-Latin1,Italian-Latin1,0.30224400808230584,0.2745240556142354,0.2570213558631779,0.3090135493527382,0.22827875360615604
11-Spanish-Latin1,regresar,Spanish-Latin1,Spanish-Latin1,0.2335613895081863,0.2084456553033434,0.2231359237865425,0.1991553482479599,0.22752423547149359
11-Italian-Latin1,raggiungersi,Italian-Latin1,German_Deutsch-Latin1,0.1746121675412723,0.13940789259877256,0.14722732423789792,0.1487348258666477,0.19869609728267892
11-German_Deutsch-Latin1,vernünftige,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2623019303853798,0.22522146536048457,0.19110388869102968,0.16577004498609108,0.17313221976807527
12-English-Latin1,deprived,English-Latin1,German_Deutsch-Latin1,0.3070611693715858,0.2600862896837726,0.25977720049137637,0.2640885609878129,0.33840642206410637
12-French_Francais-Latin1,conditions,French_Francais-Latin1,French_Francais-Latin1,0.3335462275368626,0.27619179273018535,0.23158667605293484,0.26190458926568333,0.20972608839198162
12-Spanish-Latin1,formas,Spanish-Latin1,English-Latin1,0.2681295258249342,0.2909228919909593,0.2906643679594082,0.22453186360230679,0.22636819840610503
12-Italian-Latin1,religione,Italian-Latin1,Italian-Latin1,0.2781635334376709,0.24176604242916908,0.26840428513059184,0.2344830165661201,0.20920108346696203
12-German_Deutsch-Latin1,Ehegatten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2361189352594056,0.20861737238773181,0.2036955367555538,0.1878592809004312,0.2119556677629293
13-English-Latin1,self,English-Latin1,German_Deutsch-Latin1,0.2672747358516316,0.24200324476904153,0.2533000940323006,0.26088095599209543,0.30917789133048235
13-French_Francais-Latin1,celle,French_Francais-Latin1,French_Francais-Latin1,0.3433643413416329,0.31544364723805235,0.2578203614536038,0.3203338002234979,0.2503719752124895
13-Spanish-Latin1,propio,Spanish-Latin1,Italian-Latin1,0.28591654284446466,0.2562421114809302,0.23843842091621248,0.29864383595836863,0.22325542048910332
13-Italian-Latin1,parte,Italian-Latin1,French_Francais-Latin1,0.31796050457036124,0.29350290232572573,0.34224286673647525,0.3064950307994503,0.26432540489086526
13-German_Deutsch-Latin1,er,German_Deutsch-Latin1,German_Deutsch-Latin1,0.47069097903280593,0.4432341960588289,0.4305024770523618,0.4601111203329395,0.419788325828756
14-English-Latin1,time,English-Latin1,French_Francais-Latin1,0.3701648359428626,0.4156352172435754,0.35384521660597784,0.3901934787970974,0.32073689439619846
14-French_Francais-Latin1,femme,French_Francais-Latin1,French_Francais-Latin1,0.33830655938864895,0.2991496557478841,0.2830165583100733,0.3330907187954206,0.2823092218177811
14-Spanish-Latin1,estará,Spanish-Latin1,Spanish-Latin1,0.31000482649395444,0.19927835851196837,0.2058908088499814,0.22079593307885678,0.20620271273068386
14-Italian-Latin1,attraverso,Italian-Latin1,English-Latin1,0.22636046942528762,0.23265292416995773,0.181122293606327,0.21464825190355585,0.21225806596972285
14-German_Deutsch-Latin1,ob,German_Deutsch-Latin1,English-Latin1,0.35182159587424455,0.36756377448867905,0.346675400622769,0.34703343218277544,0.34982504702083106
15-English-Latin1,tribunals,English-Latin1,Spanish-Latin1,0.20027547118050798,0.2065636365440843,0.2260904299169268,0.1972193430192974,0.20146416676432036
15-French_Francais-Latin1,Tous,French_Francais-Latin1,English-Latin1,0.3405106484514996,0.36624842089398707,0.3514547526454975,0.2517570933236105,0.2437580800256912
15-Spanish-Latin1,cometerse,Spanish-Latin1,Italian-Latin1,0.22678468125070608,0.22242001945862988,0.26479347577508533,0.27117318970255455,0.21369798928694467
15-Italian-Latin1,perdita,Italian-Latin1,Italian-Latin1,0.2899367426606039,0.22525354542581708,0.24384906221738267,0.2782859902382666,0.2177345824285963
15-German_Deutsch-Latin1,Erziehung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.254951238708898,0.17286052425545229,0.1534639479860837,0.17240876698953336,0.20321636777391863
16-English-Latin1,basis,English-Latin1,Spanish-Latin1,0.26610521944255944,0.2801397614935874,0.2868504301753801,0.2126658036787146,0.24026413999330978
16-French_Francais-Latin1,pacifiques,French_Francais-Latin1,Spanish-Latin1,0.29304480314014564,0.2549463355554415,0.30953820188698294,0.23531936541150136,0.11850614671245842
16-Spanish-Latin1,es,Spanish-Latin1,French_Francais-Latin1,0.5726802951820925,0.5249165859959358,0.5787695183583049,0.3927497627811562,0.426075976100845
16-Italian-Latin1,comprendendo,Italian-Latin1,Spanish-Latin1,0.24476381526986282,0.2126908676107083,0.20542600712859072,0.25088912629375126,0.22987559416447986
16-German_Deutsch-Latin1,sollen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.31970305460953563,0.2583589039854865,0.2682946178495136,0.2519263292445291,0.25426674577158825
17-English-Latin1,speech,English-Latin1,German_Deutsch-Latin1,0.23138425644455327,0.20111358303355725,0.2229876320481016,0.21711428088310303,0.340778907209003
17-French_Francais-Latin1,omissions,French_Francais-Latin1,French_Francais-Latin1,0.2637506570358188,0.2402761824143985,0.21169436807687658,0.19158769664417427,0.18596583626168026
17-Spanish-Latin1,culturales,Spanish-Latin1,Spanish-Latin1,0.23316301392248084,0.20751369572876263,0.22679223783198055,0.16408756957061496,0.16147088726318048
17-Italian-Latin1,ASSEMBLEA,Italian-Latin1,French_Francais-Latin1,0.20037883404915685,0.18633285674339656,0.21443710717407352,0.20796650426651825,0.1650540821045105
17-German_Deutsch-Latin1,auf,German_Deutsch-Latin1,English-Latin1,0.31196738442831295,0.4004629325778641,0.29926189207251,0.2771666727071571,0.27803382314972536
18-English-Latin1,secure,English-Latin1,French_Francais-Latin1,0.27357660224346875,0.28614668742254795,0.2811890153882926,0.2818945325834251,0.24138369849566757
18-French_Francais-Latin1,immixtions,French_Francais-Latin1,French_Francais-Latin1,0.24492330409629928,0.217656797830431,0.19812533245832303,0.1625133719013088,0.17405223711222548
18-Spanish-Latin1,persecución,Spanish-Latin1,Spanish-Latin1,0.2835978154021343,0.17319391266926484,0.16087527231405324,0.1662424707919689,0.1643595371055734
18-Italian-Latin1,risorse,Italian-Latin1,Italian-Latin1,0.2630898783070203,0.24792779256750305,0.24037240676771418,0.22512382396069186,0.20896251317694084
18-German_Deutsch-Latin1,Privatleben,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2498623538048771,0.23197625340627545,0.21748526891756007,0.2121420353846588,0.21691213899418094
19-English-Latin1,him,English-Latin1,English-Latin1,0.3226510498027542,0.2590059370988447,0.26804618550957937,0.29634605450836343,0.3149316783759407
19-French_Francais-Latin1,objet,French_Francais-Latin1,German_Deutsch-Latin1,0.2136488864498625,0.2549392608474464,0.21897893681998912,0.17990143703591444,0.4066159413723796
19-Spanish-Latin1,expresión,Spanish-Latin1,Spanish-Latin1,0.3335644352697901,0.23030973323518275,0.2014354859782616,0.19307326223842394,0.22173377507898012
19-Italian-Latin1,fondamentali,Italian-Latin1,Italian-Latin1,0.24862664700884185,0.19536101414376184,0.22872837070355403,0.19830771128632224,0.2026995144146584
19-German_Deutsch-Latin1,sein,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3684929126473334,0.317479024304192,0.28574723871152036,0.3087170623322687,0.2839410729469364
20-English-Latin1,to,English-Latin1,Italian-Latin1,0.3675569557630207,0.3702653612227688,0.5422658148477958,0.5491098958480443,0.3385534827247653
20-French_Francais-Latin1,autre,French_Francais-Latin1,Italian-Latin1,0.3090875045259246,0.3031866632546463,0.29297300398344744,0.3146614724611696,0.2717420953758584
20-Spanish-Latin1,naciones,Spanish-Latin1,Spanish-Latin1,0.28639292226095064,0.25325649805346434,0.2842758929407736,0.2114737466074425,0.18714659055802396
20-Italian-Latin1,individuo,Italian-Latin1,Italian-Latin1,0.22490617698041504,0.18794485866427263,0.16164611648430288,0.2113112495137472,0.16503175509934584
20-German_Deutsch-Latin1,Rasse,German_Deutsch-Latin1,Italian-Latin1,0.22908828253849153,0.2840472393580367,0.2894062219571067,0.2697739530438556,0.31241623367377364
21-English-Latin1,him,English-Latin1,English-Latin1,0.3226510498027542,0.2590059370988447,0.26804618550957937,0.29634605450836343,0.3149316783759407
21-French_Francais-Latin1,foi,French_Francais-Latin1,Italian-Latin1,0.36410249491575813,0.295169796152825,0.2812617307454912,0.3870716122661436,0.27703793128367343
21-Spanish-Latin1,obligado,Spanish-Latin1,Spanish-Latin1,0.2599970029707402,0.19603133028582176,0.20423760658364928,0.21103898068729965,0.15013854011156985
21-Italian-Latin1,realmente,Italian-Latin1,Italian-Latin1,0.26747034738740255,0.23925858062932268,0.2623263288043516,0.23737454580872752,0.2330288664508234
21-German_Deutsch-Latin1,Glaubensfreiheit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.21786208857645675,0.16544848879790558,0.15550701296338035,0.12655107328766504,0.15573025695226672
22-English-Latin1,law,English-Latin1,Spanish-Latin1,0.28611453600832704,0.32640550239234445,0.3369099293833713,0.3126602500887539,0.26586514868976346
22-French_Francais-Latin1,représentants,French_Francais-Latin1,French_Francais-Latin1,0.23108795665213408,0.19854877072961935,0.1973131447536746,0.16208671020765544,0.19134046411372194
22-Spanish-Latin1,privado,Spanish-Latin1,Spanish-Latin1,0.31626366249537413,0.23080058046291893,0.21187549047165047,0.290752105844694,0.20201692255455944
22-Italian-Latin1,protezione,Italian-Latin1,Italian-Latin1,0.28825106312884785,0.21993592716201046,0.24997902442866726,0.20270438667888177,0.21684023411044712
22-German_Deutsch-Latin1,Asyl,German_Deutsch-Latin1,English-Latin1,0.22940123735997825,0.3142588311416052,0.25964690767322346,0.28199360634772813,0.2560293125913961
23-English-Latin1,attacks,English-Latin1,English-Latin1,0.22930872270661,0.2232172955456362,0.2256916371577771,0.18721609870557437,0.19499243135426242
23-French_Francais-Latin1,Déclaration,French_Francais-Latin1,French_Francais-Latin1,0.23004472260685074,0.20459213711446103,0.21205489802666377,0.1881894683427281,0.18487933039160176
23-Spanish-Latin1,así,Spanish-Latin1,English-Latin1,0.2921680209129602,0.3131751115555514,0.2787801258195995,0.2816900271934284,0.2946406866271426
23-Italian-Latin1,del,Italian-Latin1,Spanish-Latin1,0.36057107163391094,0.37484698528120697,0.4578959539017954,0.4788275293987293,0.426439913034392
23-German_Deutsch-Latin1,Ehe,German_Deutsch-Latin1,Italian-Latin1,0.36870505374213974,0.4440962929575168,0.40309400681584473,0.33468949353551,0.4645318342809891
24-English-Latin1,widowhood,English-Latin1,Spanish-Latin1,0.20597088108174674,0.15233474138068187,0.20824487107095804,0.1175032358809371,0.18510910961165278
24-French_Francais-Latin1,expression,French_Francais-Latin1,English-Latin1,0.24549286416481422,0.2535352992717106,0.2521369982021055,0.2185038969781511,0.22907980083441004
24-Spanish-Latin1,Asamblea,Spanish-Latin1,French_Francais-Latin1,0.22427433365187616,0.19416474419745516,0.2316844810029378,0.20886429041360705,0.16651653649723852
24-Italian-Latin1,abbia,Italian-Latin1,Italian-Latin1,0.30741693186632746,0.21632122855801397,0.2481990244790119,0.286093801377247,0.20728299418394647
24-German_Deutsch-Latin1,Eigentum,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2556512902349293,0.19381108337236078,0.19290848134468058,0.17709097010251224,0.16813384406265788
25-English-Latin1,servitude,English-Latin1,Italian-Latin1,0.20620911981959641,0.25519874958692573,0.24342948198230135,0.2555201749725987,0.21482703324656952
25-French_Francais-Latin1,esprit,French_Francais-Latin1,German_Deutsch-Latin1,0.2829780322374242,0.270128288257293,0.22829386290747683,0.2728948287309843,0.31253115551487703
25-Spanish-Latin1,Tampoco,Spanish-Latin1,Italian-Latin1,0.25254025384198664,0.20958655353000696,0.19392174674700402,0.28528789770492563,0.15242910496438547
25-Italian-Latin1,giuridiche,Italian-Latin1,German_Deutsch-Latin1,0.2552371922108451,0.22038025947629505,0.19354827492757087,0.18414934569511174,0.25704808995508704
25-German_Deutsch-Latin1,Die,German_Deutsch-Latin1,Italian-Latin1,0.3578125566120215,0.3781921102334084,0.4385181853616382,0.4147351061889768,0.5195999087695432
26-English-Latin1,choice,English-Latin1,French_Francais-Latin1,0.26294235591349074,0.3352282385161246,0.32299286096844526,0.2483522086122599,0.32020109134099906
26-French_Francais-Latin1,langue,French_Francais-Latin1,Spanish-Latin1,0.24626118041625647,0.25115133403795126,0.31489106251314436,0.2701610144703793,0.21958054883938924
26-Spanish-Latin1,instrucción,Spanish-Latin1,Spanish-Latin1,0.2587239399587948,0.15383279994517987,0.1366164240929991,0.1441219344788424,0.16177878493482822
26-Italian-Latin1,inflitta,Italian-Latin1,Italian-Latin1,0.22824386183544446,0.17458072850312203,0.1927430525020328,0.20762449556634127,0.18641158443160177
26-German_Deutsch-Latin1,Kulthandlungen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.23579049321861184,0.1832873728785688,0.14271158018683508,0.13814245443735906,0.14452448802167003
27-English-Latin1,forms,English-Latin1,French_Francais-Latin1,0.2935125559626177,0.3159520286785952,0.26978898710235455,0.22454552791092272,0.23521009413694763
27-French_Francais-Latin1,supérieures,French_Francais-Latin1,French_Francais-Latin1,0.21276987058662788,0.18160950724576586,0.19940601485406054,0.15509429720982712,0.15182825294994534
27-Spanish-Latin1,inhumanos,Spanish-Latin1,English-Latin1,0.2215435468474829,0.2274429843828675,0.20626539768153762,0.16278906346002722,0.18294471073586796
27-Italian-Latin1,comune,Italian-Latin1,Italian-Latin1,0.3048511524860039,0.2742987828951352,0.29486950884441204,0.2681357001300522,0.2602239113177137
27-German_Deutsch-Latin1,für,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3510241522231463,0.2976580704427317,0.2861572380148232,0.2833385890540061,0.26109416234629135
28-English-Latin1,Education,English-Latin1,English-Latin1,0.2361400945345295,0.22411999599875387,0.19857213765552403,0.19307156112900703,0.2010719385684614
28-French_Francais-Latin1,suprême,French_Francais-Latin1,French_Francais-Latin1,0.3050266622347325,0.25133802727171284,0.23467443900284427,0.280618995528974,0.26035631536155424
28-Spanish-Latin1,más,Spanish-Latin1,Spanish-Latin1,0.3827370823880066,0.368778260457849,0.3792239832535885,0.25462046204620464,0.3014842123098618
28-Italian-Latin1,omissivo,Italian-Latin1,Italian-Latin1,0.2368391189319592,0.18809648328261602,0.17797118845397777,0.22044290644304368,0.178753299513811
28-German_Deutsch-Latin1,bezahlten,German_Deutsch-Latin1,English-Latin1,0.2719060730596973,0.2729301086786407,0.1647939120722852,0.23882354217459803,0.20069978397657856
29-English-Latin1,speech,English-Latin1,German_Deutsch-Latin1,0.23138425644455327,0.20111358303355725,0.2229876320481016,0.21711428088310303,0.340778907209003
29-French_Francais-Latin1,statut,French_Francais-Latin1,German_Deutsch-Latin1,0.24774313334293074,0.2259110175640255,0.20183959621567163,0.2242912408306948,0.26445303237665396
29-Spanish-Latin1,miembros,Spanish-Latin1,Spanish-Latin1,0.25941639710141506,0.19858911501016796,0.23312405521759993,0.16092032905982437,0.18358238791722906
29-Italian-Latin1,indipendente,Italian-Latin1,Italian-Latin1,0.2422906773428819,0.225841986631975,0.23393988978498642,0.2337574502919317,0.24191282857439586
29-German_Deutsch-Latin1,bewegen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.37504750581032154,0.25859566534396533,0.2160589968304634,0.21679935796626426,0.20408971873988
30-English-Latin1,through,English-Latin1,English-Latin1,0.1948358177566918,0.17061594494257032,0.14263413733914806,0.14251811100049433,0.15078966041680417
30-French_Francais-Latin1,statut,French_Francais-Latin1,German_Deutsch-Latin1,0.24774313334293074,0.2259110175640255,0.20183959621567163,0.2242912408306948,0.26445303237665396
30-Spanish-Latin1,Considerando,Spanish-Latin1,Italian-Latin1,0.21185365966480246,0.1935557376215448,0.2125371578431669,0.23276335983654806,0.18288680262392615
30-Italian-Latin1,popolare,Italian-Latin1,Italian-Latin1,0.26230035830579335,0.2191689425852429,0.2507236689792224,0.2595485974417431,0.20659724324524137
30-German_Deutsch-Latin1,irgendeinen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.27326850346943626,0.18969535410686642,0.2036847703748371,0.20346421897383915,0.17610462672686975
31-English-Latin1,subjected,English-Latin1,German_Deutsch-Latin1,0.18971670586340877,0.1615224370018904,0.18247679981234186,0.14301681979198286,0.2618891324001923
31-French_Francais-Latin1,ont,French_Francais-Latin1,French_Francais-Latin1,0.4892741094339149,0.4093947274987767,0.33517275818542286,0.3503526562333652,0.422750996437378
31-Spanish-Latin1,equitativa,Spanish-Latin1,French_Francais-Latin1,0.2832819475974168,0.25002295389473217,0.2864003811943019,0.28519079837272215,0.13948729345385202
31-Italian-Latin1,inumani,Italian-Latin1,English-Latin1,0.22272360721378126,0.22388482428160347,0.1861993749041767,0.1858595142285436,0.2040994093937063
31-German_Deutsch-Latin1,Beschränkung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3387454005034601,0.16891636417160458,0.12157631917906413,0.12921524987504832,0.14326132366813754
32-English-Latin1,determination,English-Latin1,German_Deutsch-Latin1,0.21394664216579576,0.23356011811737454,0.2266655765656793,0.19396568964361838,0.23417056125845623
32-French_Francais-Latin1,nationalité,French_Francais-Latin1,Italian-Latin1,0.2403440669415874,0.19917986263272258,0.17858596678994085,0.27338589438500616,0.17070101845003827
32-Spanish-Latin1,Artículo,Spanish-Latin1,Italian-Latin1,0.19021100088783388,0.18557191702857811,0.1585585263833781,0.2117913988587092,0.15157284371492857
32-Italian-Latin1,pubblica,Italian-Latin1,Italian-Latin1,0.22852482253607637,0.1783610673446741,0.21184241488664435,0.2198801399564508,0.15496879474093495
32-German_Deutsch-Latin1,Grund,German_Deutsch-Latin1,English-Latin1,0.33755127370147414,0.34046649794686523,0.22333462977690444,0.24367682358757592,0.24370226739675838
33-English-Latin1,belong,English-Latin1,German_Deutsch-Latin1,0.31036852832259276,0.24187018151550416,0.23229696003495476,0.25093894045935006,0.3396495243711803
33-French_Francais-Latin1,accès,French_Francais-Latin1,French_Francais-Latin1,0.3434160969168758,0.2788205894340306,0.27374167483444584,0.1898183509158324,0.21742420643212623
33-Spanish-Latin1,vea,Spanish-Latin1,English-Latin1,0.36126371771782284,0.4585268327867666,0.37838486742745203,0.40901393145214227,0.43341810915174345
33-Italian-Latin1,una,Italian-Latin1,Spanish-Latin1,0.378146168662449,0.3376228842946748,0.3577116954990518,0.4343312237689265,0.42195926741903206
33-German_Deutsch-Latin1,diese,German_Deutsch-Latin1,Italian-Latin1,0.26586435171349476,0.2776862970441064,0.33168037557654445,0.3177772232375218,0.3846323311944324
34-English-Latin1,practice,English-Latin1,French_Francais-Latin1,0.25909936028655534,0.2709467368210175,0.23417763059977897,0.24489663849608123,0.21847909134508112
