index,Test Set,Expected,Actual,English-Latin1,French_Francais-Latin1,Spanish-Latin1,Italian-Latin1,German_Deutsch-Latin1
13-Spanish-Latin1,derecho,Spanish-Latin1,German_Deutsch-Latin1,0.32224562246950134,0.2313363582761108,0.3002919838092884,0.288009922044977,0.377627905210319
13-Italian-Latin1,di,Italian-Latin1,Italian-Latin1,0.5697519397140737,0.37897480658377497,0.4383620859624078,0.4298594915033007,0.43887457207726194
13-German_Deutsch-Latin1,hat,German_Deutsch-Latin1,French_Francais-Latin1,0.3885165426694285,0.37779495102381594,0.42350285693230627,0.29059854085766434,0.3920337678633389
14-English-Latin1,United,English-Latin1,German_Deutsch-Latin1,0.29904102882565103,0.22844528670878916,0.2284944660281203,0.24480734540465496,0.3210716729844723
14-French_Francais-Latin1,de,French_Francais-Latin1,Spanish-Latin1,0.5608495066360474,0.4975603443364897,0.6176523509351729,0.5900622707674145,0.5617127873170201
14-Spanish-Latin1,de,Spanish-Latin1,French_Francais-Latin1,0.5102826736755308,0.4975603443364897,0.6838013381389388,0.5900622707674145,0.5617127873170201
14-Italian-Latin1,o,Italian-Latin1,Italian-Latin1,0.715440715883669,0.6182149626448727,0.5152511961722488,0.6843182642161921,0.5161699509893641
14-German_Deutsch-Latin1,als,German_Deutsch-Latin1,English-Latin1,0.34769539289731594,0.4510651064589524,0.4188638024986709,0.4086470797812694,0.31577252361361563
15-English-Latin1,Declaration,English-Latin1,French_Francais-Latin1,0.20958438346485275,0.2695966531502894,0.24553931070570736,0.20726152095136605,0.22261071684910286
15-French_Francais-Latin1,et,French_Francais-Latin1,German_Deutsch-Latin1,0.43844565955313736,0.40753254168816055,0.36699410899013984,0.37279410867916063,0.4819203228778947
15-Spanish-Latin1,de,Spanish-Latin1,French_Francais-Latin1,0.5102826736755308,0.4975603443364897,0.6838013381389388,0.5900622707674145,0.5617127873170201
15-Italian-Latin1,Stato,Italian-Latin1,Italian-Latin1,0.3365948470641155,0.2640716208008509,0.2243589318399086,0.3198431871573371,0.2380585767142852
15-German_Deutsch-Latin1,Volkes,German_Deutsch-Latin1,German_Deutsch-Latin1,0.30811590116766396,0.2512016959174722,0.26615503004100605,0.2557143754888255,0.19127571388595285
16-English-Latin1,including,English-Latin1,German_Deutsch-Latin1,0.18462670378810447,0.15289620440064947,0.1484080333787475,0.18746589637555755,0.20380425344679942
16-French_Francais-Latin1,sa,French_Francais-Latin1,Italian-Latin1,0.41030753934317876,0.36990728371555054,0.4945551231688243,0.49877737913416276,0.38108814533805924
16-Spanish-Latin1,igual,Spanish-Latin1,Spanish-Latin1,0.2981742038538889,0.29571994108805294,0.22324476303786947,0.2856975372608335,0.2358982403189027
16-Italian-Latin1,fondamentali,Italian-Latin1,French_Francais-Latin1,0.2245752590084238,0.19536101414376184,0.22872837070355403,0.19830771128632224,0.2026995144146584
16-German_Deutsch-Latin1,ob,German_Deutsch-Latin1,English-Latin1,0.35199956647211833,0.36756377448867905,0.346675400622769,0.34703343218277544,0.34982504702083106
17-English-Latin1,including,English-Latin1,German_Deutsch-Latin1,0.18462670378810447,0.15289620440064947,0.1484080333787475,0.18746589637555755,0.20380425344679942
17-French_Francais-Latin1,durant,French_Francais-Latin1,French_Francais-Latin1,0.30190464933792904,0.25538776606113256,0.22934057405198166,0.23481160890170716,0.2675749969839797
17-Spanish-Latin1,administración,Spanish-Latin1,Spanish-Latin1,0.24079878962269288,0.14644699365071676,0.12920575980291524,0.14434684282404292,0.1437949701284022
17-Italian-Latin1,di,Italian-Latin1,Italian-Latin1,0.5697519397140737,0.37897480658377497,0.4383620859624078,0.4298594915033007,0.43887457207726194
17-German_Deutsch-Latin1,jedes,German_Deutsch-Latin1,German_Deutsch-Latin1,0.44242195431973536,0.3265560373625734,0.37204572354523574,0.3791804636443497,0.22199480736066105
18-English-Latin1,law,English-Latin1,Spanish-Latin1,0.2693944508676651,0.32640550239234445,0.3369099293833713,0.3126602500887539,0.26586514868976346
18-French_Francais-Latin1,fonctions,French_Francais-Latin1,French_Francais-Latin1,0.3255982681352415,0.2756626156318361,0.2274335365358895,0.20154216692945112,0.1936318342381334
18-Spanish-Latin1,origen,Spanish-Latin1,German_Deutsch-Latin1,0.23310636221932546,0.2813105770309341,0.24274878430388563,0.2370745430474003,0.32788123584365797
18-Italian-Latin1,sicurezza,Italian-Latin1,Spanish-Latin1,0.23009333165593424,0.23438237682723467,0.17889713448253008,0.2521896448285764,0.15718452423916762
18-German_Deutsch-Latin1,seinen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3005273865981643,0.25319230643246676,0.2369218974818738,0.2596052711565462,0.24235698145805623
19-English-Latin1,recognition,English-Latin1,French_Francais-Latin1,0.2088695901270471,0.23371109726339143,0.20122494142404312,0.2335665121024366,0.1810363227015601
19-French_Francais-Latin1,monde,French_Francais-Latin1,Spanish-Latin1,0.34860826116938476,0.34081305545726953,0.3520691156965195,0.3436176653381488,0.3323618280257021
19-Spanish-Latin1,adecuado,Spanish-Latin1,Spanish-Latin1,0.2604011852878003,0.1875513545121087,0.1833458484308911,0.2333294010114619,0.17370787400334067
19-Italian-Latin1,di,Italian-Latin1,Italian-Latin1,0.5697519397140737,0.37897480658377497,0.4383620859624078,0.4298594915033007,0.43887457207726194
19-German_Deutsch-Latin1,ohne,German_Deutsch-Latin1,Italian-Latin1,0.2628075240429987,0.30437425115369426,0.3215199175463897,0.27683701908547975,0.3230887911765213
20-English-Latin1,have,English-Latin1,English-Latin1,0.4614538829060071,0.3989240850197962,0.3267196076132165,0.42996273760284714,0.40156135436889
20-French_Francais-Latin1,pour,French_Francais-Latin1,French_Francais-Latin1,0.29428704898669833,0.28978799631847535,0.2922616288066644,0.2712679637986576,0.2871316033435035
20-Spanish-Latin1,han,Spanish-Latin1,English-Latin1,0.3484469289831838,0.4282023242472938,0.3837586772137589,0.4096396516081137,0.4250077918792805
20-Italian-Latin1,ha,Italian-Latin1,Spanish-Latin1,0.4985356113460068,0.4199204192431163,0.48005936558568135,0.4993116674275848,0.4094794641586903
20-German_Deutsch-Latin1,der,German_Deutsch-Latin1,Spanish-Latin1,0.46095100539631034,0.35687875925840346,0.45763385457763084,0.47363310991557434,0.3866061131661388
21-English-Latin1,shall,English-Latin1,Italian-Latin1,0.27539103369779167,0.26830586567428677,0.25781918034184087,0.3345163152747541,0.2675191474056247
21-French_Francais-Latin1,que,French_Francais-Latin1,French_Francais-Latin1,0.6258710464850982,0.5874907917450055,0.6009830122941249,0.6110300288421426,0.2832254828328127
21-Spanish-Latin1,propósitos,Spanish-Latin1,Spanish-Latin1,0.21080918875266053,0.19954396643292824,0.20893062506379365,0.18198710966303466,0.1731727767768051
21-Italian-Latin1,norme,Italian-Latin1,French_Francais-Latin1,0.3119678558204062,0.2996004454921422,0.3210339210975278,0.2741437566342802,0.27392876801771965
21-German_Deutsch-Latin1,der,German_Deutsch-Latin1,Spanish-Latin1,0.46095100539631034,0.35687875925840346,0.45763385457763084,0.47363310991557434,0.3866061131661388
22-English-Latin1,that,English-Latin1,English-Latin1,0.3650254708776707,0.34430467789034264,0.2414589481447588,0.3136270142906711,0.33638105066414814
22-French_Francais-Latin1,délictueux,French_Francais-Latin1,French_Francais-Latin1,0.228306122975796,0.14352144015984114,0.1555725689058165,0.13534427311171776,0.13454797277937947
22-Spanish-Latin1,y,Spanish-Latin1,English-Latin1,0.75,0.8758389261744967,0.5561536416799575,0.5,0.5
22-Italian-Latin1,e,Italian-Latin1,French_Francais-Latin1,0.6954676756176262,0.697434292076171,0.7561880136316894,0.66937898707102,0.591101433087889
22-German_Deutsch-Latin1,hat,German_Deutsch-Latin1,French_Francais-Latin1,0.3885165426694285,0.37779495102381594,0.42350285693230627,0.29059854085766434,0.3920337678633389
23-English-Latin1,a,English-Latin1,Spanish-Latin1,0.5734250817910074,0.642577086656034,0.7308163664091007,0.7302504700347785,0.5640066479795599
23-French_Francais-Latin1,à,French_Francais-Latin1,Italian-Latin1,0.5,0.5,0.5,1.0,0.5
23-Spanish-Latin1,alguna,Spanish-Latin1,Spanish-Latin1,0.30029528722858323,0.2436938289563482,0.22653717021512396,0.29577412674924625,0.2739005823270913
23-Italian-Latin1,progresso,Italian-Latin1,Italian-Latin1,0.25609683537750166,0.2003677078822565,0.21045326769900718,0.23199361684257425,0.19940569974629058
23-German_Deutsch-Latin1,willkürlich,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2762198531598285,0.15517770791350685,0.11525604755462944,0.11420647782986577,0.13222263094018125
24-English-Latin1,existence,English-Latin1,German_Deutsch-Latin1,0.22256136689839473,0.21461623190551324,0.2079370107579798,0.19663873515642774,0.2809381569455186
24-French_Francais-Latin1,dans,French_Francais-Latin1,French_Francais-Latin1,0.37663466150145186,0.36128093552900736,0.36984919199541944,0.2668827711458193,0.33106065262837653
24-Spanish-Latin1,y,Spanish-Latin1,English-Latin1,0.75,0.8758389261744967,0.5561536416799575,0.5,0.5
24-Italian-Latin1,miglior,Italian-Latin1,German_Deutsch-Latin1,0.2049828927279669,0.22296209065139014,0.20579264870553196,0.2138700479091997,0.2453050288482516
24-German_Deutsch-Latin1,Jeder,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4456434318968392,0.28571484239401995,0.2979122028922642,0.3367779140933,0.235514088884461
25-English-Latin1,slavery,English-Latin1,English-Latin1,0.3586197041584653,0.22185042075436706,0.33493947460715856,0.21122799127143504,0.254004227443929
25-French_Francais-Latin1,droit,French_Francais-Latin1,French_Francais-Latin1,0.30663014412514067,0.23175150486922722,0.21179139618595585,0.22596248866238663,0.27547045641123197
25-Spanish-Latin1,que,Spanish-Latin1,French_Francais-Latin1,0.5718476485453649,0.5874907917450055,0.6412186745457755,0.6110300288421426,0.2832254828328127
25-Italian-Latin1,eguaglianza,Italian-Latin1,Spanish-Latin1,0.20643036833901393,0.19728891641788718,0.13595160959956126,0.23419386183851057,0.13315083570214703
25-German_Deutsch-Latin1,beschlossen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.31297504655759045,0.18765114220982868,0.1577024334046962,0.19765873375874377,0.18820000936111916
26-English-Latin1,this,English-Latin1,English-Latin1,0.3790202075163405,0.3215245361185669,0.3084320360274287,0.23901859117950627,0.24938262818073867
26-French_Francais-Latin1,et,French_Francais-Latin1,German_Deutsch-Latin1,0.43844565955313736,0.40753254168816055,0.36699410899013984,0.37279410867916063,0.4819203228778947
26-Spanish-Latin1,oída,Spanish-Latin1,Spanish-Latin1,0.3084340668809923,0.23306350078921131,0.26020314900992625,0.29619352042407543,0.2328817301852916
26-Italian-Latin1,i,Italian-Latin1,Italian-Latin1,0.6718387423024391,0.5288582183186951,0.5349625102112265,0.5228046875157091,0.5354691479703402
26-German_Deutsch-Latin1,Recht,German_Deutsch-Latin1,German_Deutsch-Latin1,0.44624342846408266,0.28198578266507124,0.2763377226861255,0.24632786444501723,0.2328613961805679
27-English-Latin1,rights,English-Latin1,English-Latin1,0.2403749987006063,0.23952559196204876,0.22715692626014405,0.1925474609669117,0.22608477709550479
27-French_Francais-Latin1,de,French_Francais-Latin1,Spanish-Latin1,0.5608495066360474,0.4975603443364897,0.6176523509351729,0.5900622707674145,0.5617127873170201
27-Spanish-Latin1,actos,Spanish-Latin1,Spanish-Latin1,0.3272350242544782,0.3162921816715803,0.30132278817397234,0.2253052066394591,0.22291102920775055
27-Italian-Latin1,segreto,Italian-Latin1,Spanish-Latin1,0.26485766160502433,0.20906273764377914,0.1990718416842831,0.265024540803104,0.1972932184393594
27-German_Deutsch-Latin1,Artikel,German_Deutsch-Latin1,English-Latin1,0.21443175021370925,0.261679098454891,0.21142034304297222,0.222173355984568,0.21389054282863462
28-English-Latin1,of,English-Latin1,German_Deutsch-Latin1,0.3741625982150898,0.35408596683930543,0.3436517896706981,0.35025515454771283,0.4266394684458595
28-French_Francais-Latin1,universel,French_Francais-Latin1,German_Deutsch-Latin1,0.18248069179264112,0.26973416215890983,0.22513942309147553,0.22562133868160078,0.28954359388966217
28-Spanish-Latin1,Humanos,Spanish-Latin1,English-Latin1,0.2540174818028756,0.2603046512148766,0.2444369946663181,0.18235511426178014,0.19983101748792206
28-Italian-Latin1,questi,Italian-Latin1,Italian-Latin1,0.3822618699811615,0.33948270457292234,0.3656440594642948,0.3633316474855895,0.1941830144469974
28-German_Deutsch-Latin1,Rede,German_Deutsch-Latin1,French_Francais-Latin1,0.3658094037896988,0.3610971746687643,0.42351375156522836,0.39781517532757077,0.3748017966889239
29-English-Latin1,to,English-Latin1,Italian-Latin1,0.37868576285926486,0.3702653612227688,0.5422658148477958,0.5491098958480443,0.3385534827247653
29-French_Francais-Latin1,des,French_Francais-Latin1,Spanish-Latin1,0.4460558999390255,0.41814055171123365,0.537236934242149,0.3663271908804389,0.4452908560194544
29-Spanish-Latin1,del,Spanish-Latin1,French_Francais-Latin1,0.3796761823680595,0.37484698528120697,0.4578959539017954,0.40411948070120024,0.426439913034392
29-Italian-Latin1,hanno,Italian-Latin1,English-Latin1,0.25711347399549406,0.2745895176348709,0.23781403977259996,0.26407667786330763,0.23388994140196828
29-German_Deutsch-Latin1,und,German_Deutsch-Latin1,English-Latin1,0.40829359458851705,0.49855524794768413,0.31874849237666114,0.3414156937488893,0.3567119739841546
30-English-Latin1,only,English-Latin1,English-Latin1,0.4324643196969843,0.31022746259588363,0.42746984618093553,0.2535079314383051,0.2526438113991628
30-French_Francais-Latin1,de,French_Francais-Latin1,Spanish-Latin1,0.5608495066360474,0.4975603443364897,0.6176523509351729,0.5900622707674145,0.5617127873170201
30-Spanish-Latin1,y,Spanish-Latin1,English-Latin1,0.75,0.8758389261744967,0.5561536416799575,0.5,0.5
30-Italian-Latin1,di,Italian-Latin1,Italian-Latin1,0.5697519397140737,0.37897480658377497,0.4383620859624078,0.4298594915033007,0.43887457207726194
30-German_Deutsch-Latin1,Mitgliedstaaten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.17829858324877199,0.1386633112968575,0.13592235019872967,0.1539478470036601,0.14485045854982578
31-English-Latin1,belief,English-Latin1,German_Deutsch-Latin1,0.26972118649859717,0.21146128959178698,0.22775713733134723,0.23730416301004853,0.3419611238411394
31-French_Francais-Latin1,sa,French_Francais-Latin1,Italian-Latin1,0.41030753934317876,0.36990728371555054,0.4945551231688243,0.49877737913416276,0.38108814533805924
31-Spanish-Latin1,es,Spanish-Latin1,French_Francais-Latin1,0.5416175011175125,0.5249165859959358,0.5787695183583049,0.3927497627811562,0.426075976100845
31-Italian-Latin1,istruzione,Italian-Latin1,Italian-Latin1,0.24443697468910858,0.19485118047540742,0.20988311580951532,0.17433009619044054,0.1771216466067921
31-German_Deutsch-Latin1,Aufstand,German_Deutsch-Latin1,English-Latin1,0.23221951753158057,0.25634165639901235,0.16669991108002769,0.17706686513815495,0.18191361928521635
32-English-Latin1,is,English-Latin1,French_Francais-Latin1,0.5240013243139854,0.5308901758275956,0.5006773994065176,0.3742902445584364,0.4223938898511182
32-French_Francais-Latin1,La,French_Francais-Latin1,Spanish-Latin1,0.4865444928706076,0.3718946047678795,0.5695222899504553,0.5362772364671567,0.36254547297829265
32-Spanish-Latin1,de,Spanish-Latin1,French_Francais-Latin1,0.5102826736755308,0.4975603443364897,0.6838013381389388,0.5900622707674145,0.5617127873170201
32-Italian-Latin1,uguaglianza,Italian-Latin1,Spanish-Latin1,0.2012946317414878,0.1952516236984967,0.1308935502739503,0.2273822599704924,0.13484197468010953
32-German_Deutsch-Latin1,als,German_Deutsch-Latin1,English-Latin1,0.34769539289731594,0.4510651064589524,0.4188638024986709,0.4086470797812694,0.31577252361361563
33-English-Latin1,racial,English-Latin1,Spanish-Latin1,0.25486558389297204,0.21977277893757655,0.28862010094612034,0.241449163195978,0.19299486294655926
33-French_Francais-Latin1,aux,French_Francais-Latin1,French_Francais-Latin1,0.4621580001889216,0.33949090102923557,0.2762801478844621,0.2761888046995409,0.3045307965172525
33-Spanish-Latin1,amistosas,Spanish-Latin1,Spanish-Latin1,0.23622344879987306,0.22034485173433555,0.2041607508924344,0.17834379047376525,0.18423110637867848
33-Italian-Latin1,ritornare,Italian-Latin1,Italian-Latin1,0.247045574703152,0.23787206670011143,0.22517275945194629,0.22243794303594783,0.18848713951862203
33-German_Deutsch-Latin1,menschlichen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.37490607474580734,0.2006978939619321,0.18317998859568263,0.1836130536583546,0.2039212221279056
34-English-Latin1,the,English-Latin1,Italian-Latin1,0.40846353038105454,0.3926274996388113,0.32827512535077613,0.4478651676143224,0.34330112339266117
34-French_Francais-Latin1,et,French_Francais-Latin1,German_Deutsch-Latin1,0.43844565955313736,0.40753254168816055,0.36699410899013984,0.37279410867916063,0.4819203228778947
34-Spanish-Latin1,se,Spanish-Latin1,Italian-Latin1,0.4681289657005114,0.4954074545518894,0.526603412596565,0.5371667078803956,0.45842691081241793
