index,Test Set,Expected,Actual,English-Latin1,French_Francais-Latin1,Spanish-Latin1,Italian-Latin1,German_Deutsch-Latin1
2-Spanish-Latin1,penal,Spanish-Latin1,English-Latin1,0.37232786126501094,0.4041036480334026,0.3501085253870502,0.3178161360268504,0.2909732600312113
2-Italian-Latin1,istanza,Italian-Latin1,Italian-Latin1,0.4337021326716041,0.2647578722358411,0.2394859231208795,0.39378614136136103,0.2999753616202089
2-German_Deutsch-Latin1,eheliche,German_Deutsch-Latin1,German_Deutsch-Latin1,0.38994282112762485,0.2755861736340859,0.21643681396003375,0.19789264214063693,0.3352260668222195
3-English-Latin1,prosecutions,English-Latin1,English-Latin1,0.44913494032975965,0.32784690929038274,0.24153743519724313,0.18452198121229277,0.2339471937611221
3-French_Francais-Latin1,jusqu,French_Francais-Latin1,Spanish-Latin1,0.3399292550977944,0.27078860541846744,0.47279238828308745,0.1111111111111111,0.22473037371457238
3-Spanish-Latin1,auténticas,Spanish-Latin1,English-Latin1,0.3069606367921282,0.3208344422428443,0.2455104170422747,0.20085807865559133,0.2351713193084799
3-Italian-Latin1,proclama,Italian-Latin1,Spanish-Latin1,0.3167283998428441,0.29664991463637624,0.28314062524456013,0.35619183798836573,0.19229370453975422
3-German_Deutsch-Latin1,selbst,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3849465294522652,0.2714596086900659,0.2712453289515773,0.14237739264925395,0.1196885842430397
4-English-Latin1,been,English-Latin1,German_Deutsch-Latin1,0.3532360210071054,0.27420889517181385,0.40997136957571473,0.2754125412541254,0.44901515355098875
4-French_Francais-Latin1,égale,French_Francais-Latin1,French_Francais-Latin1,0.40596853069629835,0.28978494623655915,0.2540028946892321,0.35506763285024157,0.2768603960930333
4-Spanish-Latin1,privada,Spanish-Latin1,Spanish-Latin1,0.34871694888020055,0.26021446458579417,0.2976084983193666,0.28994304980941976,0.3332662738983281
4-Italian-Latin1,idee,Italian-Latin1,English-Latin1,0.3035312835771551,0.32367741689851437,0.27607412095248696,0.280511052292256,0.28903657686661977
4-German_Deutsch-Latin1,Handlung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4697522273267382,0.3302233007573485,0.11659508446638944,0.1861197017827871,0.1901719636249339
5-English-Latin1,been,English-Latin1,German_Deutsch-Latin1,0.3532360210071054,0.27420889517181385,0.40997136957571473,0.2754125412541254,0.44901515355098875
5-French_Francais-Latin1,internationale,French_Francais-Latin1,English-Latin1,0.39388385428155215,0.43051415908038737,0.31740997078903793,0.3468143323057332,0.36304150190348794
5-Spanish-Latin1,comportarse,Spanish-Latin1,Spanish-Latin1,0.3293174309949577,0.24595466379336667,0.24993299009096495,0.25864656736411434,0.14650676888943792
5-Italian-Latin1,donne,Italian-Latin1,French_Francais-Latin1,0.33791192025696387,0.31167002522084075,0.4440542472552217,0.28803486496590014,0.34030086813712246
5-German_Deutsch-Latin1,stets,German_Deutsch-Latin1,English-Latin1,0.30383761524782643,0.35846556811439656,0.3508887422317549,0.2505200279116176,0.15494363111524825
6-English-Latin1,representatives,English-Latin1,French_Francais-Latin1,0.32917108402642187,0.35082082601233616,0.27645804279336145,0.16586636103313088,0.22607584011906376
6-French_Francais-Latin1,aucune,French_Francais-Latin1,Italian-Latin1,0.30152261890451576,0.3018042164837352,0.2613367113321633,0.3058526763460617,0.280931551005901
6-Spanish-Latin1,estudios,Spanish-Latin1,Spanish-Latin1,0.34611418065365435,0.23275503228283076,0.281581842986137,0.14596787484165774,0.17911575763523943
6-Italian-Latin1,tribunale,Italian-Latin1,English-Latin1,0.3524908974793768,0.3815034562398187,0.3045397448453113,0.28897687719058135,0.26475559420142697
6-German_Deutsch-Latin1,Vereinten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4726144271325045,0.26708407549860236,0.271723293043031,0.3009796726399308,0.29262972123908815
7-English-Latin1,themselves,English-Latin1,English-Latin1,0.25737186814022495,0.22115836902088246,0.1909111886816946,0.07536539368222538,0.25326050644984216
7-French_Francais-Latin1,A,French_Francais-Latin1,Spanish-Latin1,0.42236521474261346,0.445566115849415,0.5105869759726757,0.44755882039816886,0.42221676971897804
7-Spanish-Latin1,fraternalmente,Spanish-Latin1,Italian-Latin1,0.34606267903069204,0.31169546531921527,0.3286490631303611,0.40311421472514003,0.27594314175763335
7-Italian-Latin1,spettano,Italian-Latin1,Italian-Latin1,0.34420246517991115,0.32307256493854675,0.14269909860625182,0.27332151911438085,0.19416292886947514
7-German_Deutsch-Latin1,Grundeinheit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.35959656302189424,0.2276340017685453,0.23054792207151,0.09982846701656155,0.08111188836274931
8-English-Latin1,servitude,English-Latin1,French_Francais-Latin1,0.3012269556672976,0.4228363880741046,0.3601646943603876,0.3184612068750833,0.1932767203423533
8-French_Francais-Latin1,toute,French_Francais-Latin1,French_Francais-Latin1,0.390639654842876,0.3255020979516234,0.3423654262998646,0.29991829952225996,0.24477886464342447
8-Spanish-Latin1,servicios,Spanish-Latin1,French_Francais-Latin1,0.34962379574448543,0.24243799021812729,0.36191825909643466,0.18068465341884993,0.18693254904972842
8-Italian-Latin1,necessario,Italian-Latin1,Italian-Latin1,0.2874874057322304,0.22550796848042715,0.13857899070339746,0.24389739267475327,0.14664301838116736
8-German_Deutsch-Latin1,bilden,German_Deutsch-Latin1,German_Deutsch-Latin1,0.39307123531751503,0.25929626777333536,0.29997687223501207,0.258287654666783,0.2680282427219704
9-English-Latin1,spouses,English-Latin1,French_Francais-Latin1,0.2613334550904081,0.36239775064576435,0.2509201466100891,0.11481190077049663,0.23317224856446456
9-French_Francais-Latin1,culpabilité,French_Francais-Latin1,French_Francais-Latin1,0.2829293534806624,0.1261765826200157,0.26692913994761897,0.2508923453695919,0.13655809953778347
9-Spanish-Latin1,voto,Spanish-Latin1,English-Latin1,0.3198435320152018,0.4805462344256076,0.18992027709132975,0.41637371998632133,0.29321354670536387
9-Italian-Latin1,alle,Italian-Latin1,French_Francais-Latin1,0.4013047158519724,0.3970001655596394,0.4599665236757645,0.2873615929569546,0.43890825640701686
9-German_Deutsch-Latin1,Leistungen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.40404333796457986,0.19114761672130162,0.22446901138166275,0.26933532901795837,0.2231317342880285
10-English-Latin1,food,English-Latin1,English-Latin1,0.4658334526195248,0.32270484449760767,0.25998068053391976,0.3139335808580858,0.26481280999984647
10-French_Francais-Latin1,assurant,French_Francais-Latin1,French_Francais-Latin1,0.3644083650235303,0.2643539082885719,0.1675074336211608,0.1901900333399454,0.21223801020139157
10-Spanish-Latin1,acusación,Spanish-Latin1,Spanish-Latin1,0.4333842812399031,0.1725616884601234,0.19141692978666958,0.19937716653622115,0.19092050684944983
10-Italian-Latin1,manifestare,Italian-Latin1,Italian-Latin1,0.31263119880548207,0.3057812909867741,0.24487561587188098,0.2838900447005084,0.23368493168222831
10-German_Deutsch-Latin1,nationale,German_Deutsch-Latin1,French_Francais-Latin1,0.3918756728215136,0.4874636618622254,0.502100471540015,0.32464459659493394,0.350377722903267
11-English-Latin1,political,English-Latin1,English-Latin1,0.2771160105561145,0.2610816764799751,0.266408954172544,0.2509652645100803,0.2701409948734227
11-French_Francais-Latin1,avec,French_Francais-Latin1,English-Latin1,0.2842804294615042,0.36362558353948765,0.1688381975625401,0.18929889905499092,0.26297968397291194
11-Spanish-Latin1,Proclama,Spanish-Latin1,Spanish-Latin1,0.38711611534426393,0.29664991463637624,0.28314062524456013,0.30884267370552676,0.19229370453975422
11-Italian-Latin1,a,Italian-Latin1,Spanish-Latin1,0.4171846435100548,0.445566115849415,0.45691456404254593,0.5105869759726757,0.42221676971897804
11-German_Deutsch-Latin1,innezuhaben,German_Deutsch-Latin1,German_Deutsch-Latin1,0.32243337539223743,0.19410371752112662,0.24164665845207675,0.2220304805075125,0.19124618564988302
12-English-Latin1,accordance,English-Latin1,French_Francais-Latin1,0.33973800430753437,0.35159969823686044,0.17639156050889554,0.21651636793863718,0.15752623303168006
12-French_Francais-Latin1,obligations,French_Francais-Latin1,French_Francais-Latin1,0.4484846521473513,0.3850331772273407,0.277740915914897,0.20453611600824176,0.3575143179114976
12-Spanish-Latin1,defensa,Spanish-Latin1,Spanish-Latin1,0.35349126078839443,0.2688260945521629,0.3162752658605061,0.2786931112552644,0.2933517543097604
12-Italian-Latin1,arbitrarie,Italian-Latin1,English-Latin1,0.2784606026852889,0.3260695060781377,0.3136352839835624,0.32157422881010866,0.2691331436876377
12-German_Deutsch-Latin1,Staatsanghörigkeit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.35145949997591536,0.15084186401151706,0.1467209273778286,0.06599579284626349,0.07503276137330332
13-English-Latin1,tyranny,English-Latin1,French_Francais-Latin1,0.2891238339125663,0.3902920272712491,0.20083657014772954,0.1190729413420535,0.3114219418852899
13-French_Francais-Latin1,chaque,French_Francais-Latin1,Spanish-Latin1,0.36143771388473506,0.289579471404865,0.4382230999934656,0.2716707010506876,0.3057356219032611
13-Spanish-Latin1,declarado,Spanish-Latin1,Spanish-Latin1,0.3687570821271585,0.2594526728921074,0.1691122772492208,0.28224528078117006,0.1960303751797158
13-Italian-Latin1,espressione,Italian-Latin1,Italian-Latin1,0.3898322624363909,0.3517501578363731,0.34369288117962765,0.27292298116543123,0.31387767678697487
13-German_Deutsch-Latin1,vor,German_Deutsch-Latin1,English-Latin1,0.3140949750065772,0.4364929409655958,0.3489198771153658,0.4022371958350302,0.36398876729778235
14-English-Latin1,punishment,English-Latin1,German_Deutsch-Latin1,0.2694779441570624,0.29240230992225497,0.15784113234371128,0.18991094685960813,0.31013936706455253
14-French_Francais-Latin1,soit,French_Francais-Latin1,German_Deutsch-Latin1,0.34563559493466034,0.28699469436125424,0.15110258193306275,0.1602944909875603,0.35628768334750277
14-Spanish-Latin1,objeto,Spanish-Latin1,English-Latin1,0.2961953914317591,0.4064446787200719,0.33285416080307717,0.3008756551229642,0.20844066746337359
14-Italian-Latin1,coscienza,Italian-Latin1,Italian-Latin1,0.43228744929215096,0.29765747127005693,0.2623645345430478,0.378936747339809,0.15755555515810826
14-German_Deutsch-Latin1,Glaubensfreiheit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.2838622427232985,0.15004142772870604,0.12667609989497025,0.07870964475349308,0.06863604168002368
15-English-Latin1,want,English-Latin1,French_Francais-Latin1,0.3238627601803914,0.38068737769080235,0.16517857142857142,0.15163934426229508,0.26652494849150427
15-French_Francais-Latin1,durant,French_Francais-Latin1,French_Francais-Latin1,0.36247718744669966,0.2889021765725941,0.2124599948568565,0.1832710754063159,0.31498067403271157
15-Spanish-Latin1,disfrute,Spanish-Latin1,Spanish-Latin1,0.3860518851222512,0.25089314359301995,0.2929387475719553,0.29672988691663593,0.2713122158292647
15-Italian-Latin1,abitazione,Italian-Latin1,Italian-Latin1,0.5070024134594601,0.3562777332978679,0.32350870695851175,0.2792197318791297,0.25882718928238857
15-German_Deutsch-Latin1,Generalversammlung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3927988082945074,0.25563565856593184,0.08877113147219899,0.1841722511830916,0.11995225104925358
16-English-Latin1,been,English-Latin1,German_Deutsch-Latin1,0.3532360210071054,0.27420889517181385,0.40997136957571473,0.2754125412541254,0.44901515355098875
16-French_Francais-Latin1,opinion,French_Francais-Latin1,English-Latin1,0.380024171871196,0.4102192342556925,0.35833570842836876,0.316706859050431,0.3224789685416218
16-Spanish-Latin1,menos,Spanish-Latin1,Spanish-Latin1,0.4728540805776578,0.33449144609746867,0.42208396929110004,0.24180190138925686,0.3441800027578809
16-Italian-Latin1,dell,Italian-Latin1,English-Latin1,0.3958915131709249,0.43854410579349024,0.3885398831582075,0.39360655752626855,0.3320905149607708
16-German_Deutsch-Latin1,innerstaatlichen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4616300312022864,0.19120965675371893,0.22201923803318913,0.18397694741417508,0.21713859566009663
17-English-Latin1,constitute,English-Latin1,French_Francais-Latin1,0.2728661372013311,0.3626591583901319,0.33537529429201574,0.3283965047681274,0.17443752558922782
17-French_Francais-Latin1,comme,French_Francais-Latin1,French_Francais-Latin1,0.4413384941936191,0.3553215987782605,0.33784882314922937,0.3648256735058619,0.3943737285065352
17-Spanish-Latin1,fuera,Spanish-Latin1,Spanish-Latin1,0.3557962191640341,0.253311816233691,0.25186923244492654,0.2607083785301607,0.23034453055699775
17-Italian-Latin1,tutti,Italian-Latin1,Italian-Latin1,0.3913715913715914,0.15013244109856405,0.24798292522750728,0.22920675646782124,0.22255664242120224
17-German_Deutsch-Latin1,empfangen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.28119303618538527,0.20305347825106013,0.21589975971899023,0.27926660357633826,0.2132140137090632
18-English-Latin1,barbarous,English-Latin1,French_Francais-Latin1,0.20783517898292783,0.41537934782419356,0.2900358268234619,0.2211329924201211,0.33093184718466884
18-French_Francais-Latin1,était,French_Francais-Latin1,French_Francais-Latin1,0.2945206515425443,0.24181739879414296,0.11118238186871926,0.1111111111111111,0.2842712842712843
18-Spanish-Latin1,seguridad,Spanish-Latin1,Spanish-Latin1,0.3635098088314027,0.21240819095755878,0.18931406060205583,0.285254898308995,0.18119202092114056
18-Italian-Latin1,uomo,Italian-Latin1,Spanish-Latin1,0.3048649267399267,0.2657729268849093,0.1278409090909091,0.35888686955075666,0.2599699021820918
18-German_Deutsch-Latin1,gelten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4179088359005486,0.2580348663932323,0.3021341064287132,0.2795330851541315,0.22341211622538149
19-English-Latin1,Article,English-Latin1,French_Francais-Latin1,0.27933652243848495,0.48522279195364637,0.26423140679053997,0.4041567259917845,0.3419612936818042
19-French_Francais-Latin1,reconnus,French_Francais-Latin1,Spanish-Latin1,0.32910316458815,0.2753182339110848,0.3689348828402814,0.17237499315542415,0.2981672345795907
19-Spanish-Latin1,Derecho,Spanish-Latin1,German_Deutsch-Latin1,0.40815158883600733,0.27564259841265876,0.1841797337107467,0.2588186405629483,0.4204505842319774
19-Italian-Latin1,educazione,Italian-Latin1,Italian-Latin1,0.43544890790052937,0.3952863267520325,0.31520524319933557,0.28338806396868854,0.2551187081472709
19-German_Deutsch-Latin1,friedlich,German_Deutsch-Latin1,German_Deutsch-Latin1,0.35773155272431995,0.2590095257425613,0.09940839004756494,0.11092032586008298,0.10931156102218755
20-English-Latin1,acts,English-Latin1,French_Francais-Latin1,0.4232617929801028,0.44389494385352957,0.28078321442278736,0.14020813371659746,0.27615491453944685
20-French_Francais-Latin1,répandre,French_Francais-Latin1,English-Latin1,0.286026357541831,0.3207690637899369,0.1934445935516731,0.21725644786700893,0.22705602286729185
20-Spanish-Latin1,maternidad,Spanish-Latin1,Spanish-Latin1,0.30308413692984654,0.24073433773023595,0.2154141031790667,0.26288041016107855,0.18930794772690912
20-Italian-Latin1,cercare,Italian-Latin1,Italian-Latin1,0.32101072814809645,0.22064884015541375,0.24081955317568046,0.22277289687711546,0.19137355288356683
20-German_Deutsch-Latin1,Unterlassung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.42646047162974815,0.28619923327556257,0.18789962273291344,0.23276426222663174,0.18806423829250904
21-English-Latin1,maintenance,English-Latin1,French_Francais-Latin1,0.3074780061356405,0.3156170533618701,0.21316322806846966,0.21604498193271918,0.20423405890416704
21-French_Francais-Latin1,famille,French_Francais-Latin1,German_Deutsch-Latin1,0.3635558221682623,0.3779816000742477,0.3058735809396013,0.3587170736540019,0.39185980488159516
21-Spanish-Latin1,administración,Spanish-Latin1,Spanish-Latin1,0.3485914646727708,0.1798461024403014,0.16208762279048405,0.1929014108161659,0.20379149573572816
21-Italian-Latin1,ferie,Italian-Latin1,Italian-Latin1,0.30621687360853816,0.258114762670978,0.2702005409930746,0.2580315625795557,0.30516467898817073
21-German_Deutsch-Latin1,Sklavenhandel,German_Deutsch-Latin1,German_Deutsch-Latin1,0.32298150035755213,0.21987440977903472,0.18315881349375762,0.22357489451786255,0.2105745461191946
22-English-Latin1,works,English-Latin1,English-Latin1,0.4669051345107683,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.28449940940535373
22-French_Francais-Latin1,part,French_Francais-Latin1,German_Deutsch-Latin1,0.37870745773448217,0.40331424244328334,0.2630143655760195,0.2552656603040918,0.4624484933175679
22-Spanish-Latin1,alimentación,Spanish-Latin1,Spanish-Latin1,0.41392611810706975,0.24095466836445215,0.24524427155734296,0.26938954911351254,0.19231327564300432
22-Italian-Latin1,sottoposto,Italian-Latin1,Italian-Latin1,0.3240262904841747,0.24050121331532728,0.10559870156058904,0.19148756063436306,0.17499061188193726
22-German_Deutsch-Latin1,Des,German_Deutsch-Latin1,French_Francais-Latin1,0.3928276119837166,0.42288329487251675,0.5307023898173265,0.509809198303967,0.2062632844080661
23-English-Latin1,into,English-Latin1,Italian-Latin1,0.34462302662126604,0.22671277493416417,0.41183722065816714,0.4997059720286392,0.33645151376955645
23-French_Francais-Latin1,progressives,French_Francais-Latin1,English-Latin1,0.3384799654377176,0.3795345322799603,0.32935059623547946,0.23228308412022328,0.18075897714055417
23-Spanish-Latin1,provocación,Spanish-Latin1,Spanish-Latin1,0.4302073383411003,0.2174565134735897,0.2632600314168635,0.21175926737247724,0.15383496363180338
23-Italian-Latin1,crudeli,Italian-Latin1,French_Francais-Latin1,0.28596696541017413,0.1810752385264761,0.30716892322773515,0.2380734600167714,0.19245619961218854
23-German_Deutsch-Latin1,gemeinsames,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3211712825487933,0.2627112349742536,0.31669449642205066,0.26377684926693823,0.1543349720327742
24-English-Latin1,prosecutions,English-Latin1,English-Latin1,0.44913494032975965,0.32784690929038274,0.24153743519724313,0.18452198121229277,0.2339471937611221
24-French_Francais-Latin1,sécurité,French_Francais-Latin1,French_Francais-Latin1,0.3147800644744127,0.15457531211669714,0.11623804469897364,0.25812184436046437,0.09664100634755263
24-Spanish-Latin1,equivalente,Spanish-Latin1,Spanish-Latin1,0.39047921289179865,0.30913482609033766,0.2842924867611497,0.35177035660236505,0.30666614662082453
24-Italian-Latin1,arrestato,Italian-Latin1,English-Latin1,0.3391867510473615,0.35565847824270713,0.1943809692397571,0.2805662856148541,0.22478188752859182
24-German_Deutsch-Latin1,in,German_Deutsch-Latin1,English-Latin1,0.4448839220938668,0.5185288857926179,0.44395036657888554,0.46381854760396707,0.49057352081065025
25-English-Latin1,assistance,English-Latin1,English-Latin1,0.3743497537998003,0.3646398664687374,0.23563235320799594,0.27333238932340087,0.23609491566503207
25-French_Francais-Latin1,fonder,French_Francais-Latin1,French_Francais-Latin1,0.3874527878459413,0.27610609882003534,0.2619839508178466,0.3498222696310552,0.35074385317129453
25-Spanish-Latin1,aseguren,Spanish-Latin1,Spanish-Latin1,0.30185075505926245,0.2174068882158032,0.21671749070564186,0.252545614829246,0.2501940940115035
25-Italian-Latin1,base,Italian-Latin1,Spanish-Latin1,0.3321691176470588,0.3557382652897082,0.2916900611919409,0.4156139698435037,0.2663386416300738
25-German_Deutsch-Latin1,halten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4173240601224027,0.31433168082924945,0.3167274078641199,0.2777144550316798,0.31924488448844884
26-English-Latin1,progress,English-Latin1,English-Latin1,0.3912374401676673,0.3312312115588307,0.3646983644250837,0.27160231321849876,0.20656752507629447
26-French_Francais-Latin1,leur,French_Francais-Latin1,French_Francais-Latin1,0.36418548192600164,0.27657586140333945,0.26884116524911905,0.27687018701870186,0.32110780491141666
26-Spanish-Latin1,remuneración,Spanish-Latin1,Spanish-Latin1,0.4294479659297385,0.23944686861154918,0.2694607533397891,0.20414302211262514,0.20985210676889157
26-Italian-Latin1,associazione,Italian-Latin1,Italian-Latin1,0.439510555631598,0.3896549852116011,0.36671496527324265,0.27535650440505266,0.23611786564340287
26-German_Deutsch-Latin1,in,German_Deutsch-Latin1,English-Latin1,0.4448839220938668,0.5185288857926179,0.44395036657888554,0.46381854760396707,0.49057352081065025
27-English-Latin1,contrary,English-Latin1,English-Latin1,0.36937948962957545,0.3202242720724722,0.34744961259232143,0.21038914429734612,0.13487751860212358
27-French_Francais-Latin1,relations,French_Francais-Latin1,French_Francais-Latin1,0.4484500375269109,0.4202222422622593,0.2890422826900194,0.18536254482582185,0.35429637910795186
27-Spanish-Latin1,fundamentales,Spanish-Latin1,Spanish-Latin1,0.3448195580548032,0.342761446409745,0.3266837485186309,0.2233147093277583,0.2415289181003198
27-Italian-Latin1,politica,Italian-Latin1,Italian-Latin1,0.2917245393673406,0.28815037677525374,0.25084443523425876,0.264026367020256,0.2912159628370125
27-German_Deutsch-Latin1,unter,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4564020297583667,0.42428109686123777,0.3948144948764655,0.4174493337412526,0.365615917410621
28-English-Latin1,community,English-Latin1,English-Latin1,0.42594743360872395,0.384295567796455,0.2877461891080088,0.20781900558421962,0.13763184491609565
28-French_Francais-Latin1,quelconque,French_Francais-Latin1,French_Francais-Latin1,0.4555159981477696,0.23519163763066203,0.40276775764267747,0.3298336976554799,0.14285714285714285
28-Spanish-Latin1,origen,Spanish-Latin1,German_Deutsch-Latin1,0.37483823662028776,0.3195928855578777,0.2515135880565848,0.2519207409205232,0.3841122600217587
28-Italian-Latin1,arbitrariamente,Italian-Latin1,Spanish-Latin1,0.3252625006607458,0.3397105832030191,0.3256622933036208,0.35678521306513816,0.24902780140050532
28-German_Deutsch-Latin1,Religionsfreiheit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.339297690571339,0.27667131890923324,0.2569691218611813,0.16871279077166942,0.14901686262491
29-English-Latin1,only,English-Latin1,English-Latin1,0.3862234652897304,0.275871622572474,0.25368826170622194,0.1327354310773543,0.12819789315274643
29-French_Francais-Latin1,qui,French_Francais-Latin1,Italian-Latin1,0.4849354695149088,0.15238095238095237,0.47324168299152264,0.5082851142257083,0.2857142857142857
29-Spanish-Latin1,prohibidas,Spanish-Latin1,English-Latin1,0.31747178802033593,0.38207991174106487,0.2193881692930458,0.14325647794710197,0.3321123131971625
29-Italian-Latin1,tortura,Italian-Latin1,Spanish-Latin1,0.2659024871823023,0.3033188375972766,0.31830541014834035,0.3309025593520716,0.26005323085150706
29-German_Deutsch-Latin1,keine,German_Deutsch-Latin1,French_Francais-Latin1,0.3418607847179276,0.3768470818669309,0.3921652421652422,0.27060931899641577,0.29978157338776096
30-English-Latin1,professional,English-Latin1,English-Latin1,0.3892927536836009,0.3858680055525149,0.3681270136288707,0.36706712116674645,0.24292697875737046
30-French_Francais-Latin1,barbarie,French_Francais-Latin1,German_Deutsch-Latin1,0.21321255849937773,0.2706333215574018,0.2958523462477863,0.3571550748433239,0.4137150714085018
30-Spanish-Latin1,satisfactorias,Spanish-Latin1,French_Francais-Latin1,0.2648586920573294,0.21638081964229475,0.3015329752712701,0.12881879083758763,0.22623030030820995
30-Italian-Latin1,legge,Italian-Latin1,French_Francais-Latin1,0.28309731299927376,0.29840931270040433,0.34588979132322784,0.24110667680263573,0.2857949912730061
30-German_Deutsch-Latin1,regelmäßigen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3445439725109928,0.17292531901969826,0.17669774902131363,0.26155155091707893,0.16268770627062706
31-English-Latin1,degrading,English-Latin1,English-Latin1,0.3097845477422943,0.20875351836105013,0.21918976124898454,0.17760351016300807,0.25475653654468994
31-French_Francais-Latin1,cause,French_Francais-Latin1,Spanish-Latin1,0.26650612186203215,0.25949297693337847,0.30972243231139573,0.2553720744242709,0.23914470978249153
31-Spanish-Latin1,pérdida,Spanish-Latin1,French_Francais-Latin1,0.2710511971578248,0.21295477470102905,0.27837899478139766,0.22654702970297033,0.1959702366022908
31-Italian-Latin1,Statuto,Italian-Latin1,Italian-Latin1,0.40690167068089966,0.37412798836497907,0.1670109102572198,0.26751757061881176,0.24388809084068674
31-German_Deutsch-Latin1,voller,German_Deutsch-Latin1,French_Francais-Latin1,0.3285678001549177,0.2728773397873324,0.40980131815659054,0.2776175919126717,0.2793369831593178
32-English-Latin1,want,English-Latin1,French_Francais-Latin1,0.3238627601803914,0.38068737769080235,0.16517857142857142,0.15163934426229508,0.26652494849150427
32-French_Francais-Latin1,nationalité,French_Francais-Latin1,French_Francais-Latin1,0.46202188510235603,0.3397828355294076,0.20594085249389,0.2491008152270725,0.24475329682770788
32-Spanish-Latin1,recursos,Spanish-Latin1,French_Francais-Latin1,0.35917726111691634,0.28558081705277716,0.3777532603464228,0.18842460070182843,0.29767120283355897
32-Italian-Latin1,associazione,Italian-Latin1,Italian-Latin1,0.439510555631598,0.3896549852116011,0.36671496527324265,0.27535650440505266,0.23611786564340287
32-German_Deutsch-Latin1,war,German_Deutsch-Latin1,English-Latin1,0.32341369496065625,0.3310425959389177,0.31302521008403367,0.30844155844155846,0.28741496598639454
33-English-Latin1,purposes,English-Latin1,English-Latin1,0.31146509066600675,0.25837272070883016,0.22271980872993688,0.11347661793206347,0.20671327336230813
33-French_Francais-Latin1,commis,French_Francais-Latin1,English-Latin1,0.38369232213461546,0.41050372461472007,0.31540897007407254,0.2633128031249726,0.27840857787810386
33-Spanish-Latin1,ella,Spanish-Latin1,Italian-Latin1,0.2891323953823954,0.2785538916222977,0.4106488575251194,0.5342806606178565,0.27037873087534486
33-Italian-Latin1,invalidità,Italian-Latin1,Italian-Latin1,0.33585867503005584,0.14640583702681548,0.26790693921201875,0.17746520839355379,0.19697123939428648
33-German_Deutsch-Latin1,Gesetz,German_Deutsch-Latin1,German_Deutsch-Latin1,0.33655029884784227,0.14265393343997537,0.10035885167464116,0.24348189945477872,0.12255948300144022
34-English-Latin1,care,English-Latin1,Italian-Latin1,0.28809985418584383,0.30899734252454003,0.3022055903488909,0.3792177271220364,0.2631386352149044
