index,Test Set,Expected,Actual,English-Latin1,French_Francais-Latin1,Spanish-Latin1,Italian-Latin1,German_Deutsch-Latin1
5-French_Francais-Latin1,L enseignement technique et professionnel doit être généralisé l accès aux études supérieures,French_Francais-Latin1,French_Francais-Latin1,0.4381081757838958,0.290440121189037,0.25680243959745325,0.23665737115989963,0.2755692976218238
5-Spanish-Latin1,Artículo Toda persona tiene derecho al descanso al disfrute del tiempo libre a una limitación razonable de la duración del trabajo y a vacaciones periódicas pagadas,Spanish-Latin1,Spanish-Latin1,0.45979939164798217,0.33024416554659236,0.3411332005823499,0.32137944114637695,0.32070363048075107
5-Italian-Latin1,Nessuna distinzione sarà inoltre stabilita sulla base dello statuto politico giuridico o internazionale del paese o del territorio cui una persona appartiene sia indipendente o sottoposto ad amministrazione fiduciaria o non autonomo o soggetto a qualsiasi limitazione di sovranità,Italian-Latin1,Italian-Latin1,0.4008324502342643,0.3100942109992843,0.27655497302004267,0.35088029963010686,0.30023440866674267
5-German_Deutsch-Latin1,Artikel Jeder hat das Recht auf Arbeit auf freie Berufswahl auf gerechte und befriedigende Arbeitsbedingungen sowie auf Schutz vor Arbeitslosigkeit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.47657359580538816,0.2925097846359456,0.2764047157001002,0.2461780261692999,0.2110680146089822
6-English-Latin1,Everyone has the right to equal access to public service in his country,English-Latin1,English-Latin1,0.49386977845224656,0.3143758060716665,0.3317506227463446,0.3292515184290066,0.3004281389159251
6-French_Francais-Latin1,L éducation doit être gratuite au moins en ce qui concerne l enseignement élémentaire et fondamental,French_Francais-Latin1,French_Francais-Latin1,0.44645034092788355,0.3285190963658595,0.31123229877286784,0.3034944784807218,0.31164171208882274
6-Spanish-Latin1,Todos los niños nacidos de matrimonio o fuera de matrimonio tienen derecho a igual protección social,Spanish-Latin1,Spanish-Latin1,0.4535926532998603,0.3306228500346573,0.32933673966591026,0.28755872224020146,0.3024267291812664
6-Italian-Latin1,Essi sono dotati di ragione e di coscienza e devono agire gli uni verso gli altri in spirito di fratellanza,Italian-Latin1,Italian-Latin1,0.4463516081360218,0.291786463504171,0.3238389449893381,0.3548580990481718,0.3342332799815457
6-German_Deutsch-Latin1,verkündet die Generalversammlung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4400758672736469,0.27838822438533933,0.23833720010888684,0.2264555745287383,0.23683683808375322
7-English-Latin1,Article Everyone is entitled in full equality to a fair and public hearing by an independent and impartial tribunal in the determination of his rights and obligations and of any criminal charge against him,English-Latin1,English-Latin1,0.47128567733830284,0.32436889444823547,0.29327671773206976,0.2779938266257677,0.32246043962060505
7-French_Francais-Latin1,Article Nul ne sera soumis à la torture ni à des peines ou traitements cruels inhumains ou dégradants,French_Francais-Latin1,French_Francais-Latin1,0.43493016742748347,0.31704794032325534,0.3301290264936056,0.2916376187761709,0.3011199407713454
7-Spanish-Latin1,Toda persona tiene derecho a salir de cualquier país incluso el propio y a regresar a su país,Spanish-Latin1,Spanish-Latin1,0.4782817577187267,0.3358793527973354,0.35736475136123985,0.31632116958426076,0.31553043136553
7-Italian-Latin1,Articolo Ogni individuo ha diritto in posizione di piena uguaglianza ad una equa e pubblica udienza davanti ad un tribunale indipendente e imparziale al fine della determinazione dei suoi diritti e dei suoi doveri nonché della fondatezza di ogni accusa penale che gli venga rivolta,Italian-Latin1,Italian-Latin1,0.45296830876571176,0.3035788956914839,0.32552966282169593,0.3481364773405224,0.3150614549292398
7-German_Deutsch-Latin1,Die Bildung ist unentgeltlich zum mindesten der Grundschulunterricht und die grundlegende Bildung,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4479707214174853,0.31892938195840864,0.26517986306729785,0.25185444368709436,0.24413873980231768
8-English-Latin1,Proclaims this Universal Declaration of Human Rights as a common standard of achievement for all peoples and all nations to the end that every individual and every organ of society keeping this Declaration constantly in mind shall strive by teaching and education to promote respect for these rights and freedoms and by progressive measures national and international to secure their universal and effective recognition and observance both among the peoples of Member States themselves and among the peoples of territories under their jurisdiction,English-Latin1,English-Latin1,0.46542854103398557,0.32000561852721077,0.3040342794136197,0.2698789273575359,0.3228681774251442
8-French_Francais-Latin1,Article premier Tous les êtres humains naissent libres et égaux en dignité et en droits,French_Francais-Latin1,French_Francais-Latin1,0.48238256242904554,0.3488852541393053,0.295767869895309,0.22181339670382347,0.3082094592201768
8-Spanish-Latin1,Nadie será condenado por actos u omisiones que en el momento de cometerse no fueron delictivos según el Derecho nacional o internacional,Spanish-Latin1,Spanish-Latin1,0.4292561977574099,0.3246642714487914,0.3257091389627325,0.3131571414720755,0.3242145915273721
8-Italian-Latin1,Il matrimonio potrà essere concluso soltanto con il libero e pieno consenso dei futuri coniugi,Italian-Latin1,Italian-Latin1,0.39955967679727794,0.2836225223712954,0.30979760722656474,0.3442088399518846,0.2642989083252282
8-German_Deutsch-Latin1,Artikel Jeder hat das Recht überall als rechtsfähig anerkannt zu werden,German_Deutsch-Latin1,German_Deutsch-Latin1,0.48795999933463696,0.2955371296727134,0.2870242546844079,0.26583372089193397,0.2061818111376393
9-English-Latin1,Article Everyone has the right to seek and to enjoy in other countries asylum from persecution,English-Latin1,English-Latin1,0.476163012746297,0.29254236688667956,0.2882094773696089,0.29086669039279633,0.3383867460924165
9-French_Francais-Latin1,Article Chacun peut se prévaloir de tous les droits et de toutes les libertés proclamés dans la présente Déclaration sans distinction aucune notamment de race de couleur de sexe de langue de religion d opinion politique ou de toute autre opinion d origine nationale ou sociale de fortune de naissance ou de toute autre situation,French_Francais-Latin1,French_Francais-Latin1,0.45284781598184504,0.3599967040763336,0.36938810256871385,0.30251701712400786,0.33925130913170776
9-Spanish-Latin1,Artículo Nadie estará sometido a esclavitud ni a servidumbre la esclavitud y la trata de esclavos están prohibidas en todas sus formas,Spanish-Latin1,Spanish-Latin1,0.4272580704188961,0.31477144270470037,0.3552423161419467,0.3051944940461894,0.3114122951412606
9-Italian-Latin1,Articolo Ogni individuo ha diritto alla libertà di movimento e di residenza entro i confini di ogni Stato,Italian-Latin1,Italian-Latin1,0.4983719963883931,0.2951580104610532,0.30549814309225926,0.35969424391667776,0.30581993040891575
9-German_Deutsch-Latin1,da es notwendig ist die Menschenrechte durch die Herrschaft des Rechtes zu schützen damit der Mensch nicht gezwungen wird als letztes Mittel zum Aufstand gegen Tyrannei und Unterdrückung zu greifen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.44649483574551013,0.307441019685559,0.30601480650908375,0.28224855118058073,0.2295505499792178
10-English-Latin1,Education shall be free at least in the elementary and fundamental stages,English-Latin1,English-Latin1,0.4532388948282349,0.32916062115737255,0.29057253853490306,0.29536915983254014,0.3526828714348791
10-French_Francais-Latin1,Article Toute personne en tant que membre de la société a droit à la sécurité sociale elle est fondée à obtenir la satisfaction des droits économiques sociaux et culturels indispensables à sa dignité et au libre développement de sa personnalité grâce à l effort national et à la coopération internationale compte tenu de l organisation et des ressources de chaque pays,French_Francais-Latin1,French_Francais-Latin1,0.4742472830849578,0.33635982814602544,0.3347958939984418,0.3161489302338463,0.30919959828829374
10-Spanish-Latin1,Además no se hará distinción alguna fundada en la condición política jurídica o internacional del país o territorio de cuya jurisdicción dependa una persona tanto si se trata de un país independiente como de un territorio bajo administración fiduciaria no autónomo o sometido a cualquier otra limitación de soberanía,Spanish-Latin1,Spanish-Latin1,0.4418661254732705,0.32522113864797,0.3064845912300119,0.33964250482681935,0.31510628697655435
10-Italian-Latin1,Articolo Nessun individuo potrà essere tenuto in stato di schiavitù o di servitù la schiavitù e la tratta degli schiavi saranno proibite sotto qualsiasi forma,Italian-Latin1,Italian-Latin1,0.42053857709172826,0.29282352561373115,0.2878643009760901,0.33052560630463035,0.28964752944335814
10-German_Deutsch-Latin1,Artikel Jeder hat das Recht sowohl allein als auch in Gemeinschaft mit anderen Eigentum innezuhaben,German_Deutsch-Latin1,German_Deutsch-Latin1,0.46373024844650546,0.3218222714311071,0.2983900462393275,0.2581671426898242,0.22691982372363823
11-English-Latin1,Everyone has the right to leave any country including his own and to return to his country,English-Latin1,English-Latin1,0.49012508042468494,0.2785008054753531,0.31244150928208436,0.2871627530708489,0.3051898688168441
11-French_Francais-Latin1,Article Toute personne en tant que membre de la société a droit à la sécurité sociale elle est fondée à obtenir la satisfaction des droits économiques sociaux et culturels indispensables à sa dignité et au libre développement de sa personnalité grâce à l effort national et à la coopération internationale compte tenu de l organisation et des ressources de chaque pays,French_Francais-Latin1,French_Francais-Latin1,0.4742472830849578,0.33635982814602544,0.3347958939984418,0.3161489302338463,0.30919959828829374
11-Spanish-Latin1,Toda persona tiene derecho a la protección de la ley contra tales injerencias o ataques,Spanish-Latin1,Spanish-Latin1,0.4864087436132811,0.3527237210486815,0.37539533345774356,0.3369926932454988,0.32441209181594693
11-Italian-Latin1,L istruzione deve essere gratuita almeno per quanto riguarda le classi elementari e fondamentali,Italian-Latin1,Italian-Latin1,0.4107686725943687,0.3323444732499355,0.3358087836627539,0.3496627315840411,0.3079181597568731
11-German_Deutsch-Latin1,Die Allgemeine Erklärung der Menschenrechte Resolution A III vom,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4170056283555353,0.3145448241724409,0.300554884748978,0.3120720304468336,0.28768840874177537
12-English-Latin1,Article Everyone as a member of society has the right to social security and is entitled to realization through national effort and international co operation and in accordance with the organization and resources of each State of the economic social and cultural rights indispensable for his dignity and the free development of his personality,English-Latin1,English-Latin1,0.48257095708327674,0.32639030724947216,0.30103137783473854,0.28937595532220645,0.3283764127214496
12-French_Francais-Latin1,Déclaration universelle des droits de l homme Préambule Considérant que la reconnaissance de la dignité inhérente à tous les membres de la famille humaine et de leurs droits égaux et inaliénables constitue le fondement de la liberté de la justice et de la paix dans le monde,French_Francais-Latin1,French_Francais-Latin1,0.48891134891869487,0.3580708769004056,0.37658988512018443,0.32284301837071117,0.32272981677854323
12-Spanish-Latin1,Toda persona que trabaja tiene derecho a una remuneración equitativa y satisfactoria que le asegure así como a su familia una existencia conforme a la dignidad humana y que será completada en caso necesario por cualesquiera otros medios de protección social,Spanish-Latin1,Spanish-Latin1,0.4578798211237435,0.33357463980653274,0.3665910991676765,0.3318303688601192,0.29249315549411853
12-Italian-Latin1,Articolo Ogni individuo ha diritto all istruzione,Italian-Latin1,Italian-Latin1,0.5389991442289971,0.3475101565684201,0.2674883156720808,0.3304191514497422,0.3133869783055742
12-German_Deutsch-Latin1,Jeder hat das Recht jedes Land einschließlich seines eigenen zu verlassen und in sein Land zurückzukehren,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4917632520488548,0.33335494326835413,0.30586218874911664,0.3071112277312079,0.23510198673187252
13-English-Latin1,Everyone who works has the right to just and favourable remuneration ensuring for himself and his family an existence worthy of human dignity and supplemented if necessary by other means of social protection,English-Latin1,English-Latin1,0.4662326622937124,0.3223048913549078,0.2943032596092866,0.2537622136519036,0.30801166443052463
13-French_Francais-Latin1,Article Toute personne a droit au repos et aux loisirs et notamment à une limitation raisonnable de la durée du travail et à des congés payés périodiques,French_Francais-Latin1,French_Francais-Latin1,0.47264914065916525,0.32145040340918984,0.309362589597502,0.26904821573106186,0.31972021693752356
13-Spanish-Latin1,Además no se hará distinción alguna fundada en la condición política jurídica o internacional del país o territorio de cuya jurisdicción dependa una persona tanto si se trata de un país independiente como de un territorio bajo administración fiduciaria no autónomo o sometido a cualquier otra limitación de soberanía,Spanish-Latin1,Spanish-Latin1,0.4418661254732705,0.32522113864797,0.3064845912300119,0.33964250482681935,0.31510628697655435
13-Italian-Latin1,Articolo Ogni individuo ha diritto in ogni luogo al riconoscimento della sua personalità giuridica,Italian-Latin1,Italian-Latin1,0.47796590496590147,0.3212111946495814,0.29145529024090416,0.3497120039535329,0.28641200324808425
13-German_Deutsch-Latin1,Die Familie ist die natürliche Grundeinheit der Gesellschaft und hat Anspruch auf Schutz durch Gesellschaft und Staat,German_Deutsch-Latin1,German_Deutsch-Latin1,0.47673451535951855,0.3241446429338802,0.28510047311447806,0.24437151958282405,0.2435595654888433
14-English-Latin1,Article Everyone has the right to a nationality,English-Latin1,English-Latin1,0.5334632174748178,0.34866062760400074,0.32647544485234475,0.34534038269836526,0.3472641119590717
14-French_Francais-Latin1,Article Toute personne a le droit de circuler librement et de choisir sa résidence à l intérieur d un Etat,French_Francais-Latin1,French_Francais-Latin1,0.4650473821613891,0.3550181900736678,0.34031908859687515,0.32770455983359487,0.34258253319616305
14-Spanish-Latin1,Artículo Todos los seres humanos nacen libres e iguales en dignidad y derechos y dotados como están de razón y conciencia deben comportarse fraternalmente los unos con los otros,Spanish-Latin1,Spanish-Latin1,0.47360153304170466,0.3294734252745641,0.3900499811934818,0.26580660119071253,0.2947246889032316
14-Italian-Latin1,Il matrimonio potrà essere concluso soltanto con il libero e pieno consenso dei futuri coniugi,Italian-Latin1,Italian-Latin1,0.39955967679727794,0.2836225223712954,0.30979760722656474,0.3442088399518846,0.2642989083252282
14-German_Deutsch-Latin1,Ebenso darf keine schwerere Strafe als die zum Zeitpunkt der Begehung der strafbaren Handlung angedrohte Strafe verhängt werden,German_Deutsch-Latin1,German_Deutsch-Latin1,0.40813727971718783,0.29379974024786365,0.25377135286407815,0.24580990863354518,0.2360685436189637
15-English-Latin1,Article No one shall be held in slavery or servitude slavery and the slave trade shall be prohibited in all their forms,English-Latin1,English-Latin1,0.45348122660469864,0.3173813402837873,0.3311237772109058,0.33161040641630124,0.35123609875766465
15-French_Francais-Latin1,Nul ne peut être arbitrairement privé de sa nationalité ni du droit de changer de nationalité,French_Francais-Latin1,French_Francais-Latin1,0.471289808792072,0.3195877977725177,0.3274295282871808,0.31652619049445885,0.333159910004602
15-Spanish-Latin1,La voluntad del pueblo es la base de la autoridad del poder público esta voluntad se expresará mediante elecciones auténticas que habrán de celebrarse periódicamente por sufragio universal e igual y por voto secreto u otro procedimiento equivalente que garantice la libertad del voto,Spanish-Latin1,Spanish-Latin1,0.4216290730255153,0.33503809083196046,0.3390983671363076,0.35887508114469396,0.3115871435785985
15-Italian-Latin1,Articolo Ogni individuo ha diritto ad una cittadinanza,Italian-Latin1,Italian-Latin1,0.5188124738386306,0.3285257414398731,0.27941426095254257,0.3685320085051063,0.3013132776179718
15-German_Deutsch-Latin1,Niemand darf willkürlich seines Eigentums beraubt werden,German_Deutsch-Latin1,German_Deutsch-Latin1,0.39951598179110015,0.27872780964454547,0.24410228482063204,0.20922925832475986,0.1652084172900323
16-English-Latin1,Article All human beings are born free and equal in dignity and rights,English-Latin1,English-Latin1,0.49816045417579846,0.33339677593990036,0.33131327403596017,0.3365681482879875,0.35322464282919347
16-French_Francais-Latin1,Toute personne a droit à accéder dans des conditions d égalité aux fonctions publiques de son pays,French_Francais-Latin1,French_Francais-Latin1,0.49351090421500826,0.3388215907253823,0.31762562385139825,0.28046827417593867,0.30973583400186133
16-Spanish-Latin1,Considerando que una concepción común de estos derechos y libertades es de la mayor importancia para el pleno cumplimiento de dicho compromiso,Spanish-Latin1,Spanish-Latin1,0.46510919609285933,0.34155769819812265,0.3780036444855227,0.3249912348172293,0.30256159594794113
16-Italian-Latin1,Articolo Tutti sono eguali dinanzi alla legge e hanno diritto senza alcuna discriminazione ad una eguale tutela da parte della legge,Italian-Latin1,Italian-Latin1,0.44905649207858017,0.31303432273848014,0.3068273973110759,0.3583539117206636,0.3001912752727219
16-German_Deutsch-Latin1,Niemand darf wegen einer Handlung oder Unterlassung verurteilt werden die zur Zeit ihrer Begehung nach innerstaatlichem oder internationalem Recht nicht strafbar war,German_Deutsch-Latin1,German_Deutsch-Latin1,0.44778602813950047,0.29844071844249165,0.2511923540047054,0.23259393200830186,0.21964450383803882
17-English-Latin1,They are entitled to equal rights as to marriage during marriage and at its dissolution,English-Latin1,English-Latin1,0.4605260362516004,0.3252706047898909,0.3158853269037891,0.2860684585179411,0.3190142644444883
17-French_Francais-Latin1,Article Chacun a le droit à la reconnaissance en tous lieux de sa personnalité juridique,French_Francais-Latin1,French_Francais-Latin1,0.47468993248208396,0.33797643141778927,0.3368841095404521,0.3220367000403753,0.3129136638911236
17-Spanish-Latin1,Toda persona tiene el derecho de acceso en condiciones de igualdad a las funciones públicas de su país,Spanish-Latin1,Spanish-Latin1,0.4926299905257754,0.3454342427025683,0.3653290832644857,0.31192836358002807,0.3519116545117576
17-Italian-Latin1,Articolo Ogni individuo ha diritto ad un tenore di vita sufficiente a garantire la salute e il benessere proprio e della sua famiglia con particolare riguardo all alimentazione al vestiario all abitazione e alle cure mediche e ai servizi sociali necessari ed ha diritto alla sicurezza in caso di disoccupazione malattia invalidità vedovanza vecchiaia o in altro caso di perdita di mezzi di sussistenza per circostanze indipendenti dalla sua volontà,Italian-Latin1,Italian-Latin1,0.43250990343136075,0.31577696100361274,0.3123950144840417,0.3412345609183549,0.31177470413695785
17-German_Deutsch-Latin1,Sie sind mit Vernunft und Gewissen begabt und sollen einander im Geist der Brüderlichkeit begegnen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4435539671911444,0.3306663605638399,0.2997117618548802,0.25543286750260846,0.23977867635146521
18-English-Latin1,The family is the natural and fundamental group unit of society and is entitled to protection by society and the State,English-Latin1,English-Latin1,0.49035566766606553,0.3202951564448033,0.3059051769202674,0.2832230479130881,0.3008550937742375
18-French_Francais-Latin1,De plus il ne sera fait aucune distinction fondée sur le statut politique juridique ou international du pays ou du territoire dont une personne est ressortissante que ce pays ou territoire soit indépendant sous tutelle non autonome ou soumis à une limitation quelconque de souveraineté,French_Francais-Latin1,French_Francais-Latin1,0.43166183643454864,0.3247452692583659,0.3178726447626249,0.2916673492268235,0.31277502083680386
18-Spanish-Latin1,Artículo Todo individuo tiene derecho a la vida a la libertad y a la seguridad de su persona,Spanish-Latin1,Spanish-Latin1,0.5095124360811846,0.34408068745593495,0.3850556306808164,0.39538889383016584,0.33067980702886285
18-Italian-Latin1,L istruzione deve essere gratuita almeno per quanto riguarda le classi elementari e fondamentali,Italian-Latin1,Italian-Latin1,0.4107686725943687,0.3323444732499355,0.3358087836627539,0.3496627315840411,0.3079181597568731
18-German_Deutsch-Latin1,Niemand darf gezwungen werden einer Vereinigung anzugehören,German_Deutsch-Latin1,German_Deutsch-Latin1,0.43062905492932646,0.26232065416207834,0.21859162716979483,0.21583799876893267,0.1974589970836767
19-English-Latin1,No one shall be arbitrarily deprived of his nationality nor denied the right to change his nationality,English-Latin1,English-Latin1,0.4795940275444675,0.3125551974757559,0.299643163175001,0.2908023027402092,0.31187977555367885
19-French_Francais-Latin1,Article A partir de l âge nubile l homme et la femme sans aucune restriction quant à la race la nationalité ou la religion ont le droit de se marier et de fonder une famille,French_Francais-Latin1,French_Francais-Latin1,0.47147240034158333,0.3678380766429612,0.35242593588457544,0.3508561446771949,0.361823295510341
19-Spanish-Latin1,Artículo Toda persona acusada de delito tiene derecho a que se presuma su inocencia mientras no se pruebe su culpabilidad conforme a la ley y en juicio público en el que se le hayan asegurado todas las garantías necesarias para su defensa,Spanish-Latin1,Spanish-Latin1,0.4453705480331466,0.3371230569521218,0.3538611680374217,0.3229292500313709,0.3274623559308213
19-Italian-Latin1,Ogni individuo ha diritto di fondare dei sindacati e di aderirvi per la difesa dei propri interessi,Italian-Latin1,Italian-Latin1,0.46887181620103296,0.29103404921834447,0.3411746164418383,0.3635991818791065,0.3291301766212043
19-German_Deutsch-Latin1,da es notwendig ist die Entwicklung freundschaftlicher Beziehungen zwischen den Nationen zu fördern,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4279394062840467,0.2977845900843644,0.29309087466577916,0.2801492744717172,0.24239395650933415
20-English-Latin1,Proclaims this Universal Declaration of Human Rights as a common standard of achievement for all peoples and all nations to the end that every individual and every organ of society keeping this Declaration constantly in mind shall strive by teaching and education to promote respect for these rights and freedoms and by progressive measures national and international to secure their universal and effective recognition and observance both among the peoples of Member States themselves and among the peoples of territories under their jurisdiction,English-Latin1,English-Latin1,0.46542854103398557,0.32000561852721077,0.3040342794136197,0.2698789273575359,0.3228681774251442
20-French_Francais-Latin1,Nul ne peut être obligé de faire partie d une association,French_Francais-Latin1,French_Francais-Latin1,0.4728814233748356,0.37552033080777447,0.34433586113698156,0.3614487452549777,0.35736830886777793
20-Spanish-Latin1,Todos los niños nacidos de matrimonio o fuera de matrimonio tienen derecho a igual protección social,Spanish-Latin1,Spanish-Latin1,0.4535926532998603,0.3306228500346573,0.32933673966591026,0.28755872224020146,0.3024267291812664
20-Italian-Latin1,Articolo Ogni individuo ha diritto ad una cittadinanza,Italian-Latin1,Italian-Latin1,0.5188124738386306,0.3285257414398731,0.27941426095254257,0.3685320085051063,0.3013132776179718
20-German_Deutsch-Latin1,Niemand darf gezwungen werden einer Vereinigung anzugehören,German_Deutsch-Latin1,German_Deutsch-Latin1,0.43062905492932646,0.26232065416207834,0.21859162716979483,0.21583799876893267,0.1974589970836767
21-English-Latin1,Article Everyone charged with a penal offence has the right to be presumed innocent until proved guilty according to law in a public trial at which he has had all the guarantees necessary for his defence,English-Latin1,English-Latin1,0.44658636800259427,0.3105577981394695,0.30945794444106123,0.31769392915759376,0.3271541335348701
