index,Test Set,Expected,Actual,English-Latin1,French_Francais-Latin1,Spanish-Latin1,Italian-Latin1,German_Deutsch-Latin1
13-French_Francais-Latin1,la,French_Francais-Latin1,Spanish-Latin1,0.37265606678861213,0.41594730238393973,0.5756398427158912,0.5357111752841951,0.4018811136192626
13-Spanish-Latin1,especial,Spanish-Latin1,English-Latin1,0.3135335565041733,0.3818549615715261,0.31538728182834047,0.3037497580148453,0.25817880187069747
13-Italian-Latin1,incluso,Italian-Latin1,Italian-Latin1,0.35767671931717226,0.28333385946100803,0.20563959389151334,0.31512156170246497,0.24545206312875603
13-German_Deutsch-Latin1,verkündeten,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3759763996450685,0.2109982164600684,0.18968155482532775,0.2324071644383519,0.21920916607297647
14-English-Latin1,to,English-Latin1,Italian-Latin1,0.38194017101029915,0.28128811333145703,0.462075831785163,0.49365354568243713,0.33383496363180337
14-French_Francais-Latin1,sans,French_Francais-Latin1,French_Francais-Latin1,0.42578921971363953,0.3216025828390556,0.26782070609861686,0.13892696962003895,0.31432258391059886
14-Spanish-Latin1,propio,Spanish-Latin1,Spanish-Latin1,0.3926168196603351,0.34404191306752746,0.20896529935844227,0.3426350286824794,0.23075244544770507
14-Italian-Latin1,indispensabile,Italian-Latin1,Italian-Latin1,0.386188906038007,0.28645340231029065,0.2835719555222324,0.26470610283934104,0.21576833809032359
14-German_Deutsch-Latin1,und,German_Deutsch-Latin1,English-Latin1,0.47559835549310453,0.5802250156275234,0.43181818181818177,0.44725450944180906,0.3757824683567258
15-English-Latin1,Furthermore,English-Latin1,English-Latin1,0.2439194751012476,0.22891695510536494,0.17916506458751438,0.1961573935171295,0.22713994184777006
15-French_Francais-Latin1,avènement,French_Francais-Latin1,French_Francais-Latin1,0.3677785245910623,0.3056283491305535,0.17934938730248312,0.2064917906446682,0.23756432165868493
15-Spanish-Latin1,infancia,Spanish-Latin1,Spanish-Latin1,0.35668073861559035,0.2876554223631081,0.3170322609150136,0.3400459284403552,0.23834977017091133
15-Italian-Latin1,Ogni,Italian-Latin1,Italian-Latin1,0.5271243618905052,0.32318764812491285,0.33469515198423866,0.3935692140871743,0.25319789315274643
15-German_Deutsch-Latin1,die,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4318806702217762,0.3546673578041206,0.3584646817259599,0.358550341893409,0.4312998237160931
16-English-Latin1,other,English-Latin1,English-Latin1,0.37006084976885867,0.36390924926759194,0.25522940245309655,0.23683535020168683,0.28986336237799376
16-French_Francais-Latin1,Déclaration,French_Francais-Latin1,English-Latin1,0.36397330519555576,0.3653783797578633,0.26786122243682764,0.2574614827098042,0.2791066543941502
16-Spanish-Latin1,en,Spanish-Latin1,German_Deutsch-Latin1,0.37434850786309676,0.39244812535515194,0.41620936849249723,0.3505623696698028,0.4725702441744251
16-Italian-Latin1,rispetto,Italian-Latin1,Italian-Latin1,0.41159920529833177,0.3584601179730897,0.12834409265215108,0.24820056745342786,0.17325779938646757
16-German_Deutsch-Latin1,verpflichtet,German_Deutsch-Latin1,German_Deutsch-Latin1,0.5318895575417146,0.18938916899964048,0.27620281950042946,0.11221864146556634,0.2011105520977199
17-English-Latin1,elementary,English-Latin1,English-Latin1,0.30013768748915204,0.2926840199844839,0.2907037514310259,0.20761499929740465,0.14393442442947144
17-French_Francais-Latin1,à,French_Francais-Latin1,Italian-Latin1,0.2,0.2,0.2,0.4,0.2
17-Spanish-Latin1,elecciones,Spanish-Latin1,Spanish-Latin1,0.36199216205334056,0.27203694156451086,0.2804809986985496,0.17790906307611346,0.2670493539087669
17-Italian-Latin1,la,Italian-Latin1,Spanish-Latin1,0.49936306862536367,0.41594730238393973,0.5339188815822209,0.5756398427158912,0.4018811136192626
17-German_Deutsch-Latin1,Menschenrechte,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3709981513951658,0.18990164532102488,0.20952149865904465,0.2453441070753473,0.2457283681344934
18-English-Latin1,return,English-Latin1,German_Deutsch-Latin1,0.30871406550664604,0.28814663664508866,0.32772858512807296,0.25994420467687795,0.35002228967456384
18-French_Francais-Latin1,est,French_Francais-Latin1,English-Latin1,0.3062956348593113,0.3664504872356833,0.21549549458696385,0.20261159496665138,0.33952311698508575
18-Spanish-Latin1,por,Spanish-Latin1,English-Latin1,0.3466669983428214,0.3930024169230015,0.3199547336600737,0.3482616987567483,0.35107492206815005
18-Italian-Latin1,Ogni,Italian-Latin1,Italian-Latin1,0.5271243618905052,0.32318764812491285,0.33469515198423866,0.3935692140871743,0.25319789315274643
18-German_Deutsch-Latin1,Geschlecht,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4195396531339123,0.2164928395666815,0.1478350494797241,0.14769709705035045,0.0880409158928315
19-English-Latin1,this,English-Latin1,English-Latin1,0.36836789043846213,0.2717503987240829,0.2578576010262989,0.12772277227722773,0.25454288939051917
19-French_Francais-Latin1,du,French_Francais-Latin1,French_Francais-Latin1,0.4025600789903894,0.1840488543750777,0.3594716522875599,0.19419241104438312,0.3694414742650456
19-Spanish-Latin1,Sólo,Spanish-Latin1,Italian-Latin1,0.3173328108672936,0.256900878293601,0.13367224880382775,0.35908528352835284,0.26034612490594433
19-Italian-Latin1,Nessun,Italian-Latin1,Italian-Latin1,0.32459914968877235,0.23668702236886635,0.29108856767198377,0.2591188891736182,0.2909182032617242
19-German_Deutsch-Latin1,Unterhaltsmittel,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3225345780298037,0.24580240880480755,0.23060426119083885,0.21958296941433292,0.2107690955082057
20-English-Latin1,Motherhood,English-Latin1,English-Latin1,0.43124805779240444,0.23404322757039228,0.1563161928093661,0.16841196874789519,0.1718520761064224
20-French_Francais-Latin1,de,French_Francais-Latin1,Spanish-Latin1,0.4135624387830749,0.43514610547232885,0.5899879958473817,0.4109303535485409,0.4331871787323996
20-Spanish-Latin1,y,Spanish-Latin1,French_Francais-Latin1,0.4,0.4,0.6002392344497608,0.2,0.2
20-Italian-Latin1,e,Italian-Latin1,Spanish-Latin1,0.40912232204561166,0.41116687578419076,0.41650717703349277,0.42495003300145945,0.41038374717832954
20-German_Deutsch-Latin1,Recht,German_Deutsch-Latin1,German_Deutsch-Latin1,0.514077260990849,0.35477525692542367,0.3050580997949419,0.3238220090292071,0.15033370003667035
21-English-Latin1,family,English-Latin1,French_Francais-Latin1,0.32551374896807234,0.32585705741626797,0.3249224774950999,0.20789417651442563,0.21452331722756823
21-French_Francais-Latin1,idéal,French_Francais-Latin1,French_Francais-Latin1,0.30852982714684846,0.28898267404121225,0.28796384724828883,0.24526380200209077,0.23105933269370038
21-Spanish-Latin1,recibir,Spanish-Latin1,Spanish-Latin1,0.3349750211573676,0.302597723887293,0.26972286087118624,0.24138191841162138,0.3057928273335795
21-Italian-Latin1,il,Italian-Latin1,French_Francais-Latin1,0.36058417121849956,0.35172466926412643,0.426266779015328,0.35577293136626037,0.34098319538500127
21-German_Deutsch-Latin1,ihrer,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3537238971508695,0.24799542898664603,0.2563069100863054,0.2388913559535753,0.24233793749745342
22-English-Latin1,right,English-Latin1,English-Latin1,0.4556987770519455,0.23283941001199265,0.11987330252243658,0.17398867079690425,0.30562075614525486
22-French_Francais-Latin1,tous,French_Francais-Latin1,French_Francais-Latin1,0.5419051686716152,0.37623450305271916,0.3640192964737086,0.1315106510651065,0.2503762227238525
22-Spanish-Latin1,nacionalidad,Spanish-Latin1,Spanish-Latin1,0.36801127386986493,0.2761751579931079,0.25485807543270633,0.27142782944736843,0.24841428483010053
22-Italian-Latin1,provata,Italian-Latin1,Italian-Latin1,0.3348436446524518,0.3046484923990509,0.25170934465047934,0.29709055183270744,0.2747100153420695
22-German_Deutsch-Latin1,Handlungen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.4435329780161194,0.2514659104530775,0.208754070825579,0.32205123716213213,0.27609977834518146
23-English-Latin1,social,English-Latin1,French_Francais-Latin1,0.4324631519274377,0.4363360813444885,0.40256097833020166,0.37165467896702914,0.33091012876488085
23-French_Francais-Latin1,dignité,French_Francais-Latin1,Italian-Latin1,0.3308837189393083,0.28268439163238507,0.22470908090778713,0.36904558168187757,0.14752541427128574
23-Spanish-Latin1,de,Spanish-Latin1,French_Francais-Latin1,0.4793536324786325,0.43514610547232885,0.5723932062386812,0.4109303535485409,0.4331871787323996
23-Italian-Latin1,una,Italian-Latin1,Spanish-Latin1,0.39545689594210753,0.43018964846396984,0.4345135996079392,0.5159358281231277,0.4386372387026947
23-German_Deutsch-Latin1,verfügbar,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3727583886836218,0.2321293384969671,0.27608923584155787,0.22921532742873726,0.26836310293840254
24-English-Latin1,right,English-Latin1,English-Latin1,0.4556987770519455,0.23283941001199265,0.11987330252243658,0.17398867079690425,0.30562075614525486
24-French_Francais-Latin1,les,French_Francais-Latin1,French_Francais-Latin1,0.43604593219997756,0.3782325154592351,0.43027245808690534,0.17977710814559716,0.41304095453079653
24-Spanish-Latin1,habida,Spanish-Latin1,Italian-Latin1,0.3692017871771692,0.27632313826662724,0.24606326422115893,0.41155321782178217,0.3184589698347855
24-Italian-Latin1,ha,Italian-Latin1,Italian-Latin1,0.5009076469253461,0.41192745266660086,0.3582535885167464,0.41251718134335197,0.4802519954558197
24-German_Deutsch-Latin1,und,German_Deutsch-Latin1,English-Latin1,0.47559835549310453,0.5802250156275234,0.43181818181818177,0.44725450944180906,0.3757824683567258
25-English-Latin1,right,English-Latin1,English-Latin1,0.4556987770519455,0.23283941001199265,0.11987330252243658,0.17398867079690425,0.30562075614525486
25-French_Francais-Latin1,lui,French_Francais-Latin1,Italian-Latin1,0.37780953227739034,0.14509768775766266,0.2998258957207001,0.398962753418199,0.2873266688165108
25-Spanish-Latin1,los,Spanish-Latin1,French_Francais-Latin1,0.4480753396713662,0.28795483061480553,0.4508420345534683,0.1592802137356593,0.3920885735784156
25-Italian-Latin1,L,Italian-Latin1,French_Francais-Latin1,0.43696458528927395,0.40313676286072775,0.4666468286704221,0.4197562540089802,0.4022573363431151
25-German_Deutsch-Latin1,Freiheit,German_Deutsch-Latin1,German_Deutsch-Latin1,0.40744674762792693,0.2848903859813514,0.21005526218539697,0.09133632670515289,0.0960946094609461
26-English-Latin1,or,English-Latin1,Spanish-Latin1,0.4075898558657179,0.35475693467179537,0.4414733406160048,0.3542002602086692,0.3890677791056227
26-French_Francais-Latin1,un,French_Francais-Latin1,French_Francais-Latin1,0.5233448864777979,0.49375784190715183,0.5153866712718541,0.486031927368561,0.5101485488214054
26-Spanish-Latin1,esposos,Spanish-Latin1,Spanish-Latin1,0.3156509703164911,0.23328202561339442,0.30978226347999593,0.15424723665499984,0.1891731130125477
26-Italian-Latin1,o,Italian-Latin1,Spanish-Latin1,0.4064429530201343,0.4193224592220828,0.2061004784688995,0.4928577404690856,0.40511662904439427
26-German_Deutsch-Latin1,zustehenen,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3602272927350629,0.18378093401162282,0.16461181451777065,0.20936063439245411,0.17474281038110823
27-English-Latin1,of,English-Latin1,English-Latin1,0.35050717223937444,0.3384170653907496,0.17158434894162924,0.17698057476980575,0.3375971908703286
27-French_Francais-Latin1,été,French_Francais-Latin1,French_Francais-Latin1,0.5130251378644557,0.14285714285714285,0.14294877668835332,0.2857142857142857,0.14285714285714285
27-Spanish-Latin1,libertad,Spanish-Latin1,Italian-Latin1,0.34340677359370586,0.24183353576125452,0.35981391122153794,0.4327530334058838,0.2637496871424958
27-Italian-Latin1,la,Italian-Latin1,Spanish-Latin1,0.49936306862536367,0.41594730238393973,0.5339188815822209,0.5756398427158912,0.4018811136192626
27-German_Deutsch-Latin1,ist,German_Deutsch-Latin1,English-Latin1,0.3492335473806602,0.377087045980997,0.3598644338118023,0.1937237370894477,0.20691142264956364
28-English-Latin1,be,English-Latin1,German_Deutsch-Latin1,0.4048387467927698,0.33393141945773525,0.349233191439734,0.3672167216721672,0.4801803778948248
28-French_Francais-Latin1,leur,French_Francais-Latin1,French_Francais-Latin1,0.3741140774750748,0.27657586140333945,0.26884116524911905,0.27687018701870186,0.32110780491141666
28-Spanish-Latin1,infrinja,Spanish-Latin1,Spanish-Latin1,0.27066826248313847,0.24042822869971903,0.2239131677855668,0.2314671899274062,0.22932199239313356
28-Italian-Latin1,al,Italian-Latin1,English-Latin1,0.40302946883158763,0.4579904824625583,0.4004713693160304,0.45058468804517027,0.38612183750111395
28-German_Deutsch-Latin1,Alle,German_Deutsch-Latin1,French_Francais-Latin1,0.4130837811767731,0.3970001655596394,0.4599665236757645,0.2873615929569546,0.4434796151542696
29-English-Latin1,offence,English-Latin1,English-Latin1,0.3624928758966895,0.3584182951362443,0.2276706173629439,0.315901603332093,0.32852894903087443
29-French_Francais-Latin1,et,French_Francais-Latin1,German_Deutsch-Latin1,0.39576388888888886,0.3738890631534923,0.18141971349155442,0.18265192190860877,0.3999574704746949
29-Spanish-Latin1,liberados,Spanish-Latin1,Spanish-Latin1,0.4298839594615215,0.2211609098996186,0.404785306266911,0.2598799488747047,0.2415084205019771
29-Italian-Latin1,la,Italian-Latin1,Spanish-Latin1,0.49936306862536367,0.41594730238393973,0.5339188815822209,0.5756398427158912,0.4018811136192626
29-German_Deutsch-Latin1,seines,German_Deutsch-Latin1,French_Francais-Latin1,0.3503442935662172,0.2933299425752683,0.3878570505632989,0.32229170716538297,0.13248265449763202
30-English-Latin1,family,English-Latin1,French_Francais-Latin1,0.32551374896807234,0.32585705741626797,0.3249224774950999,0.20789417651442563,0.21452331722756823
30-French_Francais-Latin1,famille,French_Francais-Latin1,German_Deutsch-Latin1,0.3521315705814075,0.3779816000742477,0.3058735809396013,0.3587170736540019,0.39185980488159516
30-Spanish-Latin1,la,Spanish-Latin1,Italian-Latin1,0.4184016147945066,0.41594730238393973,0.5339188815822209,0.5357111752841951,0.4018811136192626
30-Italian-Latin1,veritiere,Italian-Latin1,Italian-Latin1,0.33285615587663486,0.24471677509383852,0.2434987435073463,0.2937445195693734,0.3082392623966458
30-German_Deutsch-Latin1,seiner,German_Deutsch-Latin1,German_Deutsch-Latin1,0.3553848763654404,0.27176759781620224,0.32804674739129364,0.2619803703167477,0.23520851119545133
31-English-Latin1,and,English-Latin1,German_Deutsch-Latin1,0.3536206954533226,0.30150446165226263,0.31977777628621507,0.3003300330033003,0.4791121472712107
31-French_Francais-Latin1,elle,French_Francais-Latin1,French_Francais-Latin1,0.49227674803775373,0.3582708727543732,0.3195382052911707,0.4513367927551011,0.3722818160530779
31-Spanish-Latin1,autónomo,Spanish-Latin1,Italian-Latin1,0.2971931153534492,0.27684534670023014,0.14978269598512375,0.29842465081422753,0.2247205696943159
31-Italian-Latin1,Articolo,Italian-Latin1,English-Latin1,0.2789848576466895,0.3095167757603174,0.23682660724998206,0.2956645936232108,0.29116404972475246
31-German_Deutsch-Latin1,dieser,German_Deutsch-Latin1,Italian-Latin1,0.3399190466368653,0.3026607077252942,0.28151581129414677,0.2884923609519615,0.3440030303610856
32-English-Latin1,to,English-Latin1,Italian-Latin1,0.38194017101029915,0.28128811333145703,0.462075831785163,0.49365354568243713,0.33383496363180337
32-French_Francais-Latin1,est,French_Francais-Latin1,English-Latin1,0.3062956348593113,0.3664504872356833,0.21549549458696385,0.20261159496665138,0.33952311698508575
32-Spanish-Latin1,no,Spanish-Latin1,English-Latin1,0.3692133946703137,0.48443575289312596,0.1873006379585327,0.46445821052693503,0.36629402701637465
32-Italian-Latin1,di,Italian-Latin1,Italian-Latin1,0.4290129706501074,0.24711191743814076,0.3707220228601808,0.3724586652745729,0.40452919356329126
32-German_Deutsch-Latin1,hinzuwirken,German_Deutsch-Latin1,German_Deutsch-Latin1,0.35211276816029075,0.1677336642672614,0.14688270262432943,0.15288274198624394,0.1359349038352111
33-English-Latin1,spirit,English-Latin1,French_Francais-Latin1,0.25134692792754726,0.3079896824482521,0.15455568164997285,0.26454537207221757,0.2727224543703099
33-French_Francais-Latin1,des,French_Francais-Latin1,Spanish-Latin1,0.421959224363682,0.42288329487251675,0.509809198303967,0.2062632844080661,0.4274054070038143
33-Spanish-Latin1,culturales,Spanish-Latin1,Spanish-Latin1,0.32696578218146893,0.2988739343736017,0.32173233685232805,0.2056421931970695,0.22554411780067576
33-Italian-Latin1,sufficiente,Italian-Latin1,Italian-Latin1,0.3623406845680047,0.35940177312445437,0.3565533724627517,0.3199383852196064,0.19619581223691132
33-German_Deutsch-Latin1,Gesetz,German_Deutsch-Latin1,German_Deutsch-Latin1,0.36429614059403603,0.14265393343997537,0.10035885167464116,0.24348189945477872,0.12255948300144022
34-English-Latin1,freedom,English-Latin1,English-Latin1,0.38589688285070917,0.10969443236189648,0.10331641304270328,0.11937593759375936,0.3281430825972909
34-French_Francais-Latin1,liberté,French_Francais-Latin1,French_Francais-Latin1,0.42820586654174325,0.16102577044424438,0.2780981532932427,0.39733004341475486,0.19479763849888432
34-Spanish-Latin1,La,Spanish-Latin1,Spanish-Latin1,0.5697752016068284,0.41594730238393973,0.5339188815822209,0.5357111752841951,0.4018811136192626
